player_id,mlbam_id,name_last,name_first,matched_by
dragodi01,113540,Drago,Dick,key_bbref 직접 매칭
myershe01,119617,Myers,Henry,key_bbref 직접 매칭
whitede02,124172,White,Deke,key_bbref 직접 매칭
kruegot01,117330,Krueger,Otto,key_bbref 직접 매칭
greense01,434958,Green,Sean,key_bbref 직접 매칭
gonzani01,693304,Gonzales,Nick,key_bbref 직접 매칭
brownke03,111566,Brown,Kevin,key_bbref 직접 매칭
mordemi01,119348,Mordecai,Mike,key_bbref 직접 매칭
gwynnto01,115270,Gwynn,Tony,key_bbref 직접 매칭
campbma02,111933,Campbell,Marc,key_bbref 직접 매칭
hoovejo01,116135,Hoover,Joe,key_bbref 직접 매칭
mattido01,118443,Mattingly,Don,key_bbref 직접 매칭
goharlu01,627894,Gohara,Luiz,key_bbref 직접 매칭
willije01,425532,Williams,Jerome,key_bbref 직접 매칭
gordoco01,676467,Gordon,Colton,key_bbref 직접 매칭
diazye01,660546,Díaz,Yennsy,key_bbref 직접 매칭
phillev01,623465,Phillips,Evan,key_bbref 직접 매칭
chiselo01,502082,Chisenhall,Lonnie,key_bbref 직접 매칭
sucreje01,491696,Sucre,Jesús,key_bbref 직접 매칭
santaan02,623993,Santander,Anthony,key_bbref 직접 매칭
holstfl01,818978,Holston,Floyd,key_bbref 직접 매칭
paddedi01,120161,Padden,Dick,key_bbref 직접 매칭
weverst01,124127,Wever,Stefan,key_bbref 직접 매칭
shantbo01,122060,Shantz,Bobby,key_bbref 직접 매칭
walkert01,816762,Walker,R. T.,key_bbref 직접 매칭
coomero01,112641,Coomer,Ron,key_bbref 직접 매칭
hultzda01,543343,Hultzen,Danny,key_bbref 직접 매칭
coachja01,820044,Coachman,James,key_bbref 직접 매칭
ryanja01,121590,Ryan,Jack,key_bbref 직접 매칭
nuxhajo01,119872,Nuxhall,Joe,key_bbref 직접 매칭
karpry01,116849,Karp,Ryan,key_bbref 직접 매칭
shultto01,122203,Shultz,Toots,key_bbref 직접 매칭
adamsmi01,110070,Adamson,Mike,key_bbref 직접 매칭
young05,816441,Young,,key_bbref 직접 매칭
ewingaj01,805999,Ewing,A. J.,key_bbref 직접 매칭
williju02,642211,Williams,Justin,key_bbref 직접 매칭
dreesbi01,113553,Dreesen,Bill,key_bbref 직접 매칭
johnswa04,818715,Johnston,Wade,key_bbref 직접 매칭
schalbi01,121768,Schaller,Walter,key_bbref 직접 매칭
daubeha01,113068,Daubert,Harry,key_bbref 직접 매칭
hatchch02,501822,Hatcher,Chris,key_bbref 직접 매칭
verbajo01,123702,Verbanic,Joe,key_bbref 직접 매칭
lerouch01,460092,Leroux,Chris,key_bbref 직접 매칭
diazju03,471822,Díaz,Jumbo,key_bbref 직접 매칭
pipkidi01,817728,Pipkins,Diamond,key_bbref 직접 매칭
coffiiv01,150016,Coffie,Ivanon,key_bbref 직접 매칭
hernara03,819046,Hernández,Ramón,key_bbref 직접 매칭
johnsmi03,430635,Johnston,Mike,key_bbref 직접 매칭
harthu01,115552,Hart,Hub,key_bbref 직접 매칭
judenje01,116785,Juden,Jeff,key_bbref 직접 매칭
gimenhe01,430591,Giménez,Héctor,key_bbref 직접 매칭
laclage01,203719,LeClair,George,key_bbref 직접 매칭
garrifo01,114636,Garrison,Ford,key_bbref 직접 매칭
griggar01,115154,Griggs,Art,key_bbref 직접 매칭
hachir01,115282,Hach,Irv,key_bbref 직접 매칭
normafr01,119837,Norman,Fred,key_bbref 직접 매칭
kanejo01,116832,Kane,John,key_bbref 직접 매칭
godoyjo01,608422,Godoy,José,key_bbref 직접 매칭
cubbami01,112909,Cubbage,Mike,key_bbref 직접 매칭
bowerle01,820433,Bowers,Lefty,key_bbref 직접 매칭
ruckena01,121530,Rucker,Nap,key_bbref 직접 매칭
mccorba01,118602,McCormick,Barry,key_bbref 직접 매칭
gipsoch01,133420,Gipson,Charles,key_bbref 직접 매칭
danaca01,702674,Dana,Caden,key_bbref 직접 매칭
cunniha01,819908,Cunningham,Harry,key_bbref 직접 매칭
phillbr01,408252,Phillips,Brandon,key_bbref 직접 매칭
rodriri01,121362,Rodriguez,Rick,key_bbref 직접 매칭
haneych01,115415,Haney,Chris,key_bbref 직접 매칭
hernada01,456696,Hernandez,David,key_bbref 직접 매칭
mohleki01,119227,Mohler,Kid,key_bbref 직접 매칭
thompfr01,123281,Thompson,Frank,key_bbref 직접 매칭
rossco01,425496,Ross,Cody,key_bbref 직접 매칭
smithvi01,122464,Smith,Vinnie,key_bbref 직접 매칭
o'leada01,119974,O'Leary,Dan,key_bbref 직접 매칭
seaglch01,676882,Seagle,Chandler,key_bbref 직접 매칭
batesde01,110674,Bates,Del,key_bbref 직접 매칭
bradlpr01,820412,Bradley,Provine,key_bbref 직접 매칭
tessmja01,136585,Tessmer,Jay,key_bbref 직접 매칭
burnete01,820265,Burnett,Tex,key_bbref 직접 매칭
chrisjo01,112273,Christopher,Joe,key_bbref 직접 매칭
rootch01,121440,Root,Charlie,key_bbref 직접 매칭
palmmi01,120189,Palm,Mike,key_bbref 직접 매칭
kernsru01,117016,Kerns,Russ,key_bbref 직접 매칭
barreji01,110613,Barrett,Jimmy,key_bbref 직접 매칭
wyliere01,124630,Wylie,Ren,key_bbref 직접 매칭
colliri03,112519,Collins,Bob,key_bbref 직접 매칭
flateja01,114222,Flater,Jack,key_bbref 직접 매칭
carlima01,820180,Carlisle,Matt,key_bbref 직접 매칭
murrare01,119587,Murray,Red,key_bbref 직접 매칭
jacquth01,344924,Jacquez,Thomas,key_bbref 직접 매칭
treshmi01,123460,Tresh,Mike,key_bbref 직접 매칭
sullijo03,122953,Sullivan,John,key_bbref 직접 매칭
deloaza01,676113,DeLoach,Zach,key_bbref 직접 매칭
porteco01,429421,Porter,Colin,key_bbref 직접 매칭
grundke01,115211,Grundt,Ken,key_bbref 직접 매칭
pavliro01,120315,Pavlik,Roger,key_bbref 직접 매칭
hairssc01,430668,Hairston,Scott,key_bbref 직접 매칭
milleel02,119072,Miller,Elmer,key_bbref 직접 매칭
vosbeed01,123756,Vosberg,Ed,key_bbref 직접 매칭
voisebi01,123748,Voiselle,Bill,key_bbref 직접 매칭
fordte01,114306,Ford,Ted,key_bbref 직접 매칭
leonabu99,818520,Leonard,Buck,key_bbref 직접 매칭
gomesjo02,819356,Gomes,Joe,key_bbref 직접 매칭
goebeed01,114884,Goebel,Ed,key_bbref 직접 매칭
powerji01,120732,Powers,Jim,key_bbref 직접 매칭
haislji01,115318,Haislip,Jim,key_bbref 직접 매칭
johnsbu02,818771,Johnson,Buster,key_bbref 직접 매칭
cherrro01,457122,Cherry,Rocky,key_bbref 직접 매칭
cranesa02,112792,Crane,Sam,key_bbref 직접 매칭
wrighta01,124613,Wright,Taffy,key_bbref 직접 매칭
younger03,458913,Young,Eric,key_bbref 직접 매칭
bardlu01,572703,Bard,Luke,key_bbref 직접 매칭
hammoch01,115391,Hammond,Chris,key_bbref 직접 매칭
hustibe01,116361,Husting,Bert,key_bbref 직접 매칭
mauriro01,677595,Mauricio,Ronny,key_bbref 직접 매칭
snellro01,702281,Snelling,Robby,key_bbref 직접 매칭
podbibu01,120635,Podbielan,Bud,key_bbref 직접 매칭
guesewh01,115225,Guese,Whitey,key_bbref 직접 매칭
jonesch05,116671,Jones,Chris,key_bbref 직접 매칭
liriary01,542642,Liriano,Rymer,key_bbref 직접 매칭
edmonbr01,133228,Edmondson,Brian,key_bbref 직접 매칭
hellebe01,621294,Heller,Ben,key_bbref 직접 매칭
fiferjo01,819542,Fifer,John,key_bbref 직접 매칭
montgje01,119266,Montgomery,Jeff,key_bbref 직접 매칭
thornot01,123316,Thornton,Otis,key_bbref 직접 매칭
nortoph01,150041,Norton,Phil,key_bbref 직접 매칭
gowella01,114999,Gowell,Larry,key_bbref 직접 매칭
herrero01,622703,Herrera,Ronald,key_bbref 직접 매칭
deckest01,113189,Decker,Steve,key_bbref 직접 매칭
moransa01,119344,Moran,Sam,key_bbref 직접 매칭
d'amije01,113026,D'Amico,Jeff,key_bbref 직접 매칭
jenkijo01,116524,Jenkins,Joe,key_bbref 직접 매칭
berryjo02,110935,Berry,Joe,key_bbref 직접 매칭
sirijo01,642350,Siri,José,key_bbref 직접 매칭
hollyst01,818982,Holly,Stamps,key_bbref 직접 매칭
dallibr01,430886,Dallimore,Brian,key_bbref 직접 매칭
conlead01,543045,Conley,Adam,key_bbref 직접 매칭
kremmji01,117310,Kremmel,Jim,key_bbref 직접 매칭
hovlest01,116194,Hovley,Steve,key_bbref 직접 매칭
deetzde01,657209,Deetz,Dean,key_bbref 직접 매칭
barnebi02,820594,Barnes,Bill,key_bbref 직접 매칭
demertr01,641513,Demeritte,Travis,key_bbref 직접 매칭
wrighky01,657140,Wright,Kyle,key_bbref 직접 매칭
stowech01,209063,Stowers,Chris,key_bbref 직접 매칭
loweki01,818421,Lowe,Kid,key_bbref 직접 매칭
weathro01,123999,Weatherly,Roy,key_bbref 직접 매칭
tappeel01,123092,Tappe,El,key_bbref 직접 매칭
cookco01,820002,Cook,Cornelius,key_bbref 직접 매칭
forcebi01,819505,Force,Bill,key_bbref 직접 매칭
huntecl01,818914,Hunter,Tom,key_bbref 직접 매칭
duranmi01,113651,Durant,Mike,key_bbref 직접 매칭
youngdm01,124693,Young,Dmitri,key_bbref 직접 매칭
ridzist01,121193,Ridzik,Steve,key_bbref 직접 매칭
backhky01,679775,Backhus,Kyle,key_bbref 직접 매칭
gastomi01,114651,Gaston,Milt,key_bbref 직접 매칭
whitl02,816644,Whitlock,Charlie,key_bbref 직접 매칭
floodcu01,114248,Flood,Curt,key_bbref 직접 매칭
stangle01,122658,Stange,Lee,key_bbref 직접 매칭
ojalaki01,119963,Ojala,Kirt,key_bbref 직접 매칭
dailesa01,112995,Dailey,Sam,key_bbref 직접 매칭
olmstal01,119997,Olmsted,Al,key_bbref 직접 매칭
rosssh01,676566,Ross,Shawn,key_bbref 직접 매칭
willibe02,124288,Williams,Bernie,key_bbref 직접 매칭
swartmo01,123029,Swartz,Monty,key_bbref 직접 매칭
weissza01,592848,Weiss,Zack,key_bbref 직접 매칭
randost01,150159,Randolph,Steve,key_bbref 직접 매칭
baumapa01,110701,Baumann,Paddy,key_bbref 직접 매칭
shantbi01,122061,Shantz,Billy,key_bbref 직접 매칭
murphho01,119557,Murphy,Howard,key_bbref 직접 매칭
feiglbr01,621399,Feigl,Brady,key_bbref 직접 매칭
huberot01,116253,Huber,Otto,key_bbref 직접 매칭
peskyjo01,120450,Pesky,Johnny,key_bbref 직접 매칭
lewisfr02,430930,Lewis,Fred,key_bbref 직접 매칭
winnke01,676775,Winn,Keaton,key_bbref 직접 매칭
anderri01,110252,Anderson,Rick,key_bbref 직접 매칭
leeha02,701678,Lee,Hao-Yu,key_bbref 직접 매칭
harmabr01,465705,Harman,Brad,key_bbref 직접 매칭
wallsta01,670764,Walls,Taylor,key_bbref 직접 매칭
chacope01,820111,Chacón,Pelayo,key_bbref 직접 매칭
gittech01,656467,Gittens,Chris,key_bbref 직접 매칭
valdefr01,664285,Valdez,Framber,key_bbref 직접 매칭
martida01,118363,Martinez,Dave,key_bbref 직접 매칭
ellissa01,113821,Ellis,Sammy,key_bbref 직접 매칭
pinanyo01,682818,Pinango,Yohendrick,key_bbref 직접 매칭
krockgu01,117323,Krock,Gus,key_bbref 직접 매칭
lewisbi01,117745,Lewis,Bill,key_bbref 직접 매칭
padilvi01,218894,Padilla,Vicente,key_bbref 직접 매칭
johnsty01,431164,Johnson,Tyler,key_bbref 직접 매칭
thomaco01,642137,Thomas,Cody,key_bbref 직접 매칭
mcconsa01,118590,McConnell,Sam,key_bbref 직접 매칭
montgma01,682254,Montgomery,Mason,key_bbref 직접 매칭
gloadro01,340393,Gload,Ross,key_bbref 직접 매칭
bowdeti01,111283,Bowden,Tim,key_bbref 직접 매칭
whiteha01,124174,White,Hal,key_bbref 직접 매칭
houckby01,116174,Houck,Byron,key_bbref 직접 매칭
allento02,820727,Allen,Todd,key_bbref 직접 매칭
lombaer01,117880,Lombardi,Ernie,key_bbref 직접 매칭
thurmbo01,123328,Thurman,Bob,key_bbref 직접 매칭
satrito01,121706,Satriano,Tom,key_bbref 직접 매칭
matthje01,818288,Matthews,Jesse,key_bbref 직접 매칭
mccalwi01,118538,McCall,Windy,key_bbref 직접 매칭
petertr01,671976,Peters,Tristan,key_bbref 직접 매칭
donovfr01,113458,Donovan,Fred,key_bbref 직접 매칭
tayloca02,817017,Taylor,Candy Jim,key_bbref 직접 매칭
wiedech01,124238,Wiedemeyer,Charlie,key_bbref 직접 매칭
pattiji01,120302,Pattison,Jimmy,key_bbref 직접 매칭
ariasjo01,435078,Arias,Joaquín,key_bbref 직접 매칭
sextofr01,122028,Sexton,Frank,key_bbref 직접 매칭
mulcahu01,119486,Mulcahy,Hugh,key_bbref 직접 매칭
pirtlge01,120598,Pirtle,Gerry,key_bbref 직접 매칭
veachal01,123680,Veach,Al,key_bbref 직접 매칭
fitzkpa01,114199,Fitzke,Paul,key_bbref 직접 매칭
smithke02,122423,Smith,Ken,key_bbref 직접 매칭
dermoma01,571616,Dermody,Matt,key_bbref 직접 매칭
cowanbi01,112749,Cowan,Billy,key_bbref 직접 매칭
splitpa01,122602,Splittorff,Paul,key_bbref 직접 매칭
olivato01,119980,Oliva,Tony,key_bbref 직접 매칭
wilsobr01,451216,Wilson,Brian,key_bbref 직접 매칭
donnech01,113452,Donnels,Chris,key_bbref 직접 매칭
mcguibi01,118741,McGuire,Bill,key_bbref 직접 매칭
benneer01,110868,Bennett,Erik,key_bbref 직접 매칭
georggr01,114702,George,Charles,key_bbref 직접 매칭
boolere01,111212,Booles,Red,key_bbref 직접 매칭
schuljo03,121890,Schultz,Joe,key_bbref 직접 매칭
heussed01,115875,Heusser,Ed,key_bbref 직접 매칭
sullisu01,122965,Sullivan,Suter,key_bbref 직접 매칭
jatapa01,116502,Jata,Paul,key_bbref 직접 매칭
suggsge01,122931,Suggs,George,key_bbref 직접 매칭
myattgl01,119612,Myatt,Glenn,key_bbref 직접 매칭
gonzaje01,114928,González,Geremi,key_bbref 직접 매칭
burgesm01,111705,Burgess,Smoky,key_bbref 직접 매칭
morame01,206551,Mora,Melvin,key_bbref 직접 매칭
krivdri01,117322,Krivda,Rick,key_bbref 직접 매칭
moyerja01,119469,Moyer,Jamie,key_bbref 직접 매칭
smithja02,122419,Smith,Jack,key_bbref 직접 매칭
burttde01,111781,Burtt,Dennis,key_bbref 직접 매칭
cavetpu01,112148,Cavet,Pug,key_bbref 직접 매칭
fewstch01,114099,Fewster,Chick,key_bbref 직접 매칭
rabejo01,435404,Rabe,Josh,key_bbref 직접 매칭
bakerch01,110465,Baker,Charlie,key_bbref 직접 매칭
hockide01,116000,Hocking,Denny,key_bbref 직접 매칭
fulleha01,114478,Fuller,Harry,key_bbref 직접 매칭
beimejo01,346847,Beimel,Joe,key_bbref 직접 매칭
harresl01,115499,Harrell,Slim,key_bbref 직접 매칭
bradyfa01,820414,Brady,Farmer,key_bbref 직접 매칭
knoedju01,430653,Knoedler,Justin,key_bbref 직접 매칭
matzety01,554431,Matzek,Tyler,key_bbref 직접 매칭
brons02,820378,Bronson,,key_bbref 직접 매칭
gonzaju03,114932,González,Juan,key_bbref 직접 매칭
thrasbu01,123321,Thrasher,Buck,key_bbref 직접 매칭
thompja01,123288,Thompson,Jason,key_bbref 직접 매칭
causere01,112143,Causey,Red,key_bbref 직접 매칭
matthze01,805673,Matthews,Zebby,key_bbref 직접 매칭
aragoja01,110300,Aragón,Jack,key_bbref 직접 매칭
ciuffni01,624419,Ciuffo,Nick,key_bbref 직접 매칭
dammabi01,113027,Dammann,Bill,key_bbref 직접 매칭
kirbycl01,117110,Kirby,Clay,key_bbref 직접 매칭
mullice01,656775,Mullins,Cedric,key_bbref 직접 매칭
dulibbo01,113611,Duliba,Bob,key_bbref 직접 매칭
paschbe01,120264,Paschal,Ben,key_bbref 직접 매칭
oswalco01,621261,Oswalt,Corey,key_bbref 직접 매칭
pearsle02,817825,Pearson,Lennie,key_bbref 직접 매칭
alomaro01,110183,Alomar,Roberto,key_bbref 직접 매칭
ladewst01,117402,Ladew,Steve,key_bbref 직접 매칭
rowedo01,121503,Rowe,Don,key_bbref 직접 매칭
keithco01,690993,Keith,Colt,key_bbref 직접 매칭
clarkca01,112331,Clark,Cap,key_bbref 직접 매칭
garciro04,676395,Garcia,Robert,key_bbref 직접 매칭
tinslle01,123355,Tinsley,Lee,key_bbref 직접 매칭
brittji01,111484,Britt,Jim,key_bbref 직접 매칭
davisle01,113095,Davis,Lefty,key_bbref 직접 매칭
foremha01,114310,Foreman,Happy,key_bbref 직접 매칭
salisbi01,121634,Salisbury,Solly,key_bbref 직접 매칭
mcculcl01,118619,McCullough,Clyde,key_bbref 직접 매칭
colpadi01,112528,Colpaert,Dick,key_bbref 직접 매칭
happja01,457918,Happ,J. A.,key_bbref 직접 매칭
putkolu01,446367,Putkonen,Luke,key_bbref 직접 매칭
fittepa01,114185,Fittery,Paul,key_bbref 직접 매칭
weisswa01,124054,Weiss,Walt,key_bbref 직접 매칭
crickky01,605195,Crick,Kyle,key_bbref 직접 매칭
chadwra01,112165,Chadwick,Ray,key_bbref 직접 매칭
tatehu01,123102,Tate,Hughie,key_bbref 직접 매칭
lannijo01,117485,Lanning,Johnny,key_bbref 직접 매칭
jenksbo01,408057,Jenks,Bobby,key_bbref 직접 매칭
klimkro01,117152,Klimkowski,Ron,key_bbref 직접 매칭
devench01,113305,Devens,Charlie,key_bbref 직접 매칭
bockura01,111138,Bockus,Randy,key_bbref 직접 매칭
demoldo01,113259,DeMola,Don,key_bbref 직접 매칭
blackbu01,111039,Black,Bud,key_bbref 직접 매칭
clarkpe01,112324,Clark,Harry,key_bbref 직접 매칭
garcida02,114585,Garcia,Danny,key_bbref 직접 매칭
herreel01,467070,Herrera,Elián,key_bbref 직접 매칭
leachte01,117581,Leach,Terry,key_bbref 직접 매칭
gilfija01,429360,Gilfillan,Jason,key_bbref 직접 매칭
burrisa01,820267,Burris,Samuel,key_bbref 직접 매칭
siebeno01,122209,Siebern,Norm,key_bbref 직접 매칭
devoral01,113318,DeVormer,Al,key_bbref 직접 매칭
kellyro01,116959,Kelly,Roberto,key_bbref 직접 매칭
otterbi01,120122,Otterson,Billy,key_bbref 직접 매칭
fuentmi01,114469,Fuentes,Miguel,key_bbref 직접 매칭
bronkhe01,111506,Bronkie,Herman,key_bbref 직접 매칭
mcgrajo02,118725,McGraw,John,key_bbref 직접 매칭
grubbjo01,115205,Grubb,Johnny,key_bbref 직접 매칭
frencla01,114421,French,Larry,key_bbref 직접 매칭
clevimi01,605182,Clevinger,Mike,key_bbref 직접 매칭
danksjo01,433579,Danks,John,key_bbref 직접 매칭
dixonge01,819754,Dixon,George,key_bbref 직접 매칭
burkach01,111713,Burkam,Chauncey,key_bbref 직접 매칭
robinfr01,121312,Robinson,Fred,key_bbref 직접 매칭
mchalbo01,118747,McHale,Bob,key_bbref 직접 매칭
tayloch02,123129,Taylor,Chuck,key_bbref 직접 매칭
seibeph01,420672,Seibel,Phil,key_bbref 직접 매칭
cauleca01,695508,Cauley,Cam,key_bbref 직접 매칭
hairsha01,819236,Hairston,Harold,key_bbref 직접 매칭
smithdo03,817202,Smith,Dode,key_bbref 직접 매칭
albagi01,110104,Alba,Gibson,key_bbref 직접 매칭
goldsha01,114899,Goldsmith,Hal,key_bbref 직접 매칭
kammebo01,116826,Kammeyer,Bob,key_bbref 직접 매칭
cardead01,502133,Cardenas,Adrian,key_bbref 직접 매칭
arndtha01,110329,Arndt,Harry,key_bbref 직접 매칭
rutleja01,671131,Rutledge,Jackson,key_bbref 직접 매칭
davisja01,113115,Davis,Jacke,key_bbref 직접 매칭
boydfr02,820428,Boyd,Fred,key_bbref 직접 매칭
hasnepe01,115591,Hasney,Pete,key_bbref 직접 매칭
schaege01,121757,Schaefer,Germany,key_bbref 직접 매칭
renfeer01,121065,Renfer,Erwin,key_bbref 직접 매칭
cummija01,112936,Cummings,Jack,key_bbref 직접 매칭
rushida01,687221,Rushing,Dalton,key_bbref 직접 매칭
toddfr01,123372,Todd,Frank,key_bbref 직접 매칭
erstada01,113889,Erstad,Darin,key_bbref 직접 매칭
townsge01,123423,Townsend,George,key_bbref 직접 매칭
bernhju01,110920,Bernhardt,Juan,key_bbref 직접 매칭
schlogu01,534576,Schlosser,Gus,key_bbref 직접 매칭
mcdonte01,118639,McDonald,Tex,key_bbref 직접 매칭
mockga01,452241,Mock,Garrett,key_bbref 직접 매칭
connoji01,112586,Connor,Jim,key_bbref 직접 매칭
tesreje01,123208,Tesreau,Jeff,key_bbref 직접 매칭
nelsoan01,119698,Nelson,Andy,key_bbref 직접 매칭
torgeea01,123402,Torgeson,Earl,key_bbref 직접 매칭
pfeffje01,120492,Pfeffer,Jeff,key_bbref 직접 매칭
valdero01,123598,Valdes,Roy,key_bbref 직접 매칭
damasja01,113025,Damaska,Jack,key_bbref 직접 매칭
terrycu01,663799,Terry,Curtis,key_bbref 직접 매칭
gilmogr01,114818,Gilmore,Grover,key_bbref 직접 매칭
betteje01,110959,Bettendorf,Jeff,key_bbref 직접 매칭
porceri01,519144,Porcello,Rick,key_bbref 직접 매칭
willile06,816558,Williams,Lefty,key_bbref 직접 매칭
thompwi01,123306,Thompson,Will,key_bbref 직접 매칭
o'neimi02,120017,O'Neil,Mickey,key_bbref 직접 매칭
bensojo01,501994,Benson,Joe,key_bbref 직접 매칭
sullija01,122939,Sullivan,Jackie,key_bbref 직접 매칭
shoppke01,431159,Shoppach,Kelly,key_bbref 직접 매칭
dickebi01,113340,Dickey,Bill,key_bbref 직접 매칭
newmaal01,119743,Newman,Al,key_bbref 직접 매칭
holliho01,116080,Hollingshead,Holly,key_bbref 직접 매칭
riceha02,121138,Rice,Hal,key_bbref 직접 매칭
stulter01,445590,Stults,Eric,key_bbref 직접 매칭
peacewa01,817823,Peace,Warren,key_bbref 직접 매칭
scalzsk01,121738,Scalzi,Skeeter,key_bbref 직접 매칭
thomabu02,123253,Thomas,Bud,key_bbref 직접 매칭
gedeoel01,114674,Gedeon,Elmer,key_bbref 직접 매칭
kempga01,818632,Kemp,Gabby,key_bbref 직접 매칭
cardico01,111983,Cardinal,Randy,key_bbref 직접 매칭
reedch01,607068,Reed,Chris,key_bbref 직접 매칭
rachust01,120863,Rachunok,Steve,key_bbref 직접 매칭
battijo01,110691,Battin,Joe,key_bbref 직접 매칭
newmaje01,119746,Newman,Jeff,key_bbref 직접 매칭
sheri01,122130,Sheridan,,key_bbref 직접 매칭
godinma01,819366,Godínez,Manuel,key_bbref 직접 매칭
slattja01,122314,Slattery,Jack,key_bbref 직접 매칭
mccanbr01,435263,McCann,Brian,key_bbref 직접 매칭
ellioju01,113811,Elliott,Jumbo,key_bbref 직접 매칭
koosmje01,117255,Koosman,Jerry,key_bbref 직접 매칭
roberbo01,121296,Robertson,Bob,key_bbref 직접 매칭
eicheju01,113779,Eichelberger,Juan,key_bbref 직접 매칭
mcnamti01,118848,McNamara,Tim,key_bbref 직접 매칭
weafeke01,123998,Weafer,Ken,key_bbref 직접 매칭
annisbi01,110283,Annis,Bill,key_bbref 직접 매칭
woodti01,445971,Wood,Tim,key_bbref 직접 매칭
gipsoal01,819373,Gipson,Alvin,key_bbref 직접 매칭
saarlki01,424164,Saarloos,Kirk,key_bbref 직접 매칭
culloni01,112927,Cullop,Nick,key_bbref 직접 매칭
flynned01,114265,Flynn,Ed,key_bbref 직접 매칭
rockepa01,121340,Rockett,Pat,key_bbref 직접 매칭
shaffjo01,122040,Shaffer,John,key_bbref 직접 매칭
gaineja01,114519,Gainer,Jay,key_bbref 직접 매칭
hansean01,115435,Hansen,Andy,key_bbref 직접 매칭
housetj01,543334,House,T. J.,key_bbref 직접 매칭
callajo01,111889,Callahan,Joe,key_bbref 직접 매칭
o'bried01,119891,O'Brien,Eddie,key_bbref 직접 매칭
rajsida01,120894,Rajsich,Dave,key_bbref 직접 매칭
lynchda02,663738,Lynch,Daniel,key_bbref 직접 매칭
gaulemi01,114660,Gaule,Mike,key_bbref 직접 매칭
saxda01,121730,Sax,Dave,key_bbref 직접 매칭
andrejo02,110269,Andrews,John,key_bbref 직접 매칭
fieldge01,114108,Fields,George,key_bbref 직접 매칭
kutynma01,117378,Kutyna,Marty,key_bbref 직접 매칭
patteca01,120283,Patten,Casey,key_bbref 직접 매칭
gandybo01,114562,Gandy,Bob,key_bbref 직접 매칭
kellyjo03,116950,Kelly,Joe,key_bbref 직접 매칭
waltzjo99,492699,Waltz,John,key_bbref 직접 매칭
mcgousc01,543518,McGough,Scott,key_bbref 직접 매칭
olougja01,672552,O'Loughlin,Jack,key_bbref 직접 매칭
stenzja01,122741,Stenzel,Jake,key_bbref 직접 매칭
marquji01,118300,Marquis,Jim,key_bbref 직접 매칭
comstra01,112547,Comstock,Ralph,key_bbref 직접 매칭
birmijo01,111011,Birmingham,Joe,key_bbref 직접 매칭
moorebi03,119326,Moore,Bill,key_bbref 직접 매칭
harrile01,115529,Harris,Lenny,key_bbref 직접 매칭
muellbi01,119481,Mueller,Bill,key_bbref 직접 매칭
fletcto01,114240,Fletcher,Tom,key_bbref 직접 매칭
michach01,136422,Michalak,Chris,key_bbref 직접 매칭
pettych02,695534,Petty,Chase,key_bbref 직접 매칭
whitcsh01,694376,Whitcomb,Shay,key_bbref 직접 매칭
pagete01,817889,Page,Ted,key_bbref 직접 매칭
st.cleb01,121624,St. Claire,Ebba,key_bbref 직접 매칭
brubabr01,111612,Brubaker,Bruce,key_bbref 직접 매칭
wilsoen01,124388,Wilson,Enrique,key_bbref 직접 매칭
coxje01,112759,Cox,Jeff,key_bbref 직접 매칭
stephbr01,122743,Stephens,Bryan,key_bbref 직접 매칭
huntebr02,116326,Hunter,Brian,key_bbref 직접 매칭
mazarno01,608577,Mazara,Nomar,key_bbref 직접 매칭
bergejo01,110902,Berger,Joe,key_bbref 직접 매칭
smithmi07,817175,Smith,Milton,key_bbref 직접 매칭
rodried04,453256,Rodríguez,Eddy,key_bbref 직접 매칭
dialslo01,819781,Dials,Lou,key_bbref 직접 매칭
bellda01,110816,Bell,David,key_bbref 직접 매칭
moorema02,519043,Moore,Matt,key_bbref 직접 매칭
murphto02,119572,Murphy,Tom,key_bbref 직접 매칭
tagucso01,408039,Taguchi,So,key_bbref 직접 매칭
kearnto01,116875,Kearns,Tom,key_bbref 직접 매칭
pattegi01,120288,Patterson,Gil,key_bbref 직접 매칭
suttoez01,123007,Sutton,Ezra,key_bbref 직접 매칭
lawleto01,117554,Lawless,Tom,key_bbref 직접 매칭
spencza01,817128,Spencer,Zack,key_bbref 직접 매칭
benitya01,110860,Benítez,Yamil,key_bbref 직접 매칭
pearste01,408195,Pearson,Terry,key_bbref 직접 매칭
headra01,115659,Head,Ralph,key_bbref 직접 매칭
lynchmi01,118034,Lynch,Mike,key_bbref 직접 매칭
dipiebo01,113384,DiPietro,Bob,key_bbref 직접 매칭
wilkste01,124276,Wilks,Ted,key_bbref 직접 매칭
joycebi01,116779,Joyce,Bill,key_bbref 직접 매칭
roushed01,121497,Roush,Edd,key_bbref 직접 매칭
getzich01,114733,Getzien,Pretzels,key_bbref 직접 매칭
badgrre01,110425,Badgro,Red,key_bbref 직접 매칭
myersha01,119625,Myers,Hap,key_bbref 직접 매칭
winchsc01,124441,Winchester,Scott,key_bbref 직접 매칭
rogerle01,121387,Rogers,Lee,key_bbref 직접 매칭
emausbr01,458587,Emaus,Brad,key_bbref 직접 매칭
pillake01,607680,Pillar,Kevin,key_bbref 직접 매칭
harrimo01,656509,Harrison,Monte,key_bbref 직접 매칭
stynene01,122919,Stynes,Neil,key_bbref 직접 매칭
