game_pk,season,game_date,league,home_team,away_team,home_strength,away_strength,home_sp_era,away_sp_era,home_rest,away_rest,home_last10,away_last10,y_home_win
746767,2024,2024-07-26,mlb,CHW,SEA,24.790135536386305,37.3716377777957,5.48,3.53,0.0,1.0,0.0,0.2,0.0
745964,2024,2024-07-26,mlb,MIL,MIA,39.71667879174324,28.39403698761079,3.68,4.92,1.0,0.0,0.6,0.5,0.0
745146,2024,2024-07-26,mlb,STL,WSN,35.9530837512326,31.19368572605881,3.84,3.9,1.0,0.0,0.4444444444444444,0.5,0.0
746200,2024,2024-07-26,mlb,LAA,ATH,32.63128486432322,34.09475376131578,4.15,4.66,0.0,0.0,0.7,0.7,0.0
747174,2024,2024-07-26,mlb,ARI,PIT,42.34091311812466,33.29234677660162,3.65,3.32,1.0,1.0,0.7,0.8,1.0
745315,2024,2024-07-26,mlb,SFG,COL,34.51784541276469,33.99058268355197,4.56,5.24,0.0,1.0,0.4,0.5,1.0
744908,2024,2024-07-27,mlb,TOR,TEX,35.589362587194685,35.292616375189546,3.83,3.31,0.0,0.0,0.4,0.7,1.0
746929,2024,2024-07-28,mlb,BOS,NYY,38.86800370670956,44.207144275614574,3.12,3.96,0.0,0.0,0.4,0.4,0.0
747006,2024,2024-07-27,mlb,BAL,SDP,40.895008501092256,38.38776011314958,4.1,2.95,0.0,0.0,0.4,0.7,0.0
745793,2024,2024-07-27,mlb,NYM,ATL,40.69178993628106,37.437264236469105,4.04,3.35,0.0,0.0,0.7,0.3,0.0
745553,2024,2024-07-27,mlb,PHI,CLE,43.16553535983042,37.46400988135876,6.87,5.64,0.0,0.0,0.3,0.5,1.0
746446,2024,2024-07-27,mlb,DET,MIN,33.85687598284515,37.098878050832134,2.39,3.6,0.0,0.0,0.6,0.5,1.0
745307,2024,2024-07-27,mlb,SFG,COL,34.51784541276469,33.99058268355197,3.12,4.49,0.0,0.0,0.4,0.5,1.0
745310,2024,2024-07-27,mlb,SFG,COL,34.51784541276469,33.99058268355197,4.75,8.65,0.0,0.0,0.5,0.5,1.0
746278,2024,2024-07-27,mlb,KCR,CHC,37.778201145217714,37.61539330439464,3.0,2.91,0.0,0.0,0.6,0.3333333333333333,0.0
746362,2024,2024-07-27,mlb,HOU,LAD,40.14308703242572,45.45967339080953,2.8,5.7,0.0,0.0,0.5,0.6,1.0
745059,2024,2024-07-27,mlb,TBR,CIN,29.994732830028948,34.99879326068088,3.63,3.72,0.0,0.0,0.5,0.6,1.0
746281,2024,2024-07-23,mlb,KCR,ARI,37.778201145217714,42.34091311812466,4.53,6.23,0.0,0.0,0.8,0.6,0.0
746680,2024,2024-08-04,mlb,CIN,SFG,34.99879326068088,34.51784541276469,5.46,4.7,0.0,0.0,0.6,0.7,0.0
747088,2024,2024-08-04,mlb,ATL,MIA,37.437264236469105,28.39403698761079,3.25,4.95,0.0,0.0,0.6,0.5,0.0
746923,2024,2024-08-11,mlb,BOS,HOU,38.86800370670956,40.14308703242572,4.4,3.49,0.0,0.0,0.5,0.6,0.0
745711,2024,2024-08-11,mlb,NYY,TEX,44.207144275614574,35.292616375189546,4.31,4.28,0.0,0.0,0.6,0.3,1.0
744895,2024,2024-08-11,mlb,TOR,ATH,35.589362587194685,34.09475376131578,4.16,4.38,0.0,0.0,0.4,0.5,0.0
745057,2024,2024-08-11,mlb,TBR,BAL,29.994732830028948,40.895008501092256,3.27,3.7,0.0,0.0,0.4,0.6,1.0
746025,2024,2024-08-11,mlb,MIA,SDP,28.39403698761079,38.38776011314958,5.68,3.47,0.0,0.0,0.3,0.9,1.0
745872,2024,2024-08-11,mlb,MIN,CLE,37.098878050832134,37.46400988135876,4.9,3.47,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
745956,2024,2024-08-11,mlb,MIL,CIN,39.71667879174324,34.99879326068088,5.02,4.76,0.0,0.0,0.6,0.4,0.0
746517,2024,2024-08-11,mlb,COL,ATL,33.99058268355197,37.437264236469105,5.24,3.35,0.0,0.0,0.5,0.4,1.0
745303,2024,2024-08-11,mlb,SFG,DET,34.51784541276469,33.85687598284515,4.75,4.76,0.0,0.0,0.8,0.3,0.0
746114,2024,2024-08-11,mlb,LAD,PIT,45.45967339080953,33.29234677660162,3.49,4.43,0.0,0.0,0.5,0.2,1.0
747166,2024,2024-08-11,mlb,ARI,PHI,42.34091311812466,43.16553535983042,4.03,3.32,0.0,0.0,0.8,0.4,1.0
745216,2024,2024-08-11,mlb,SEA,NYM,37.3716377777957,40.69178993628106,3.64,3.91,0.0,0.0,0.6,0.3333333333333333,1.0
746603,2024,2024-08-12,mlb,CLE,CHC,37.46400988135876,37.61539330439464,3.81,2.91,0.0,1.0,0.3333333333333333,0.8,1.0
746682,2024,2024-08-12,mlb,CIN,STL,34.99879326068088,35.9530837512326,3.72,3.84,0.0,1.0,0.5,0.4444444444444444,1.0
745058,2024,2024-08-12,mlb,TBR,HOU,29.994732830028948,40.14308703242572,4.11,2.91,0.0,0.0,0.4,0.7,0.0
744816,2024,2024-08-11,mlb,WSN,LAA,31.19368572605881,32.63128486432322,3.9,3.99,0.0,0.0,0.5,0.4,0.0
746921,2024,2024-08-12,mlb,BOS,TEX,38.86800370670956,35.292616375189546,4.49,4.97,0.0,0.0,0.5,0.3,1.0
745219,2024,2024-08-10,mlb,SEA,NYM,37.3716377777957,40.69178993628106,3.23,3.47,0.0,0.0,0.5,0.4444444444444444,1.0
746520,2024,2024-08-10,mlb,COL,ATL,33.99058268355197,37.437264236469105,6.17,3.25,0.0,0.0,0.5,0.4,0.0
745308,2024,2024-08-09,mlb,SFG,DET,34.51784541276469,33.85687598284515,4.7,3.59,0.0,0.0,0.7,0.3,1.0
745712,2024,2024-08-10,mlb,NYY,TEX,44.207144275614574,35.292616375189546,3.96,3.8,1.0,2.0,0.7,0.3,1.0
745708,2024,2024-08-10,mlb,NYY,TEX,44.207144275614574,35.292616375189546,3.41,3.54,0.0,0.0,0.7,0.3,0.0
744897,2024,2024-08-10,mlb,TOR,ATH,35.589362587194685,34.09475376131578,4.47,3.41,0.0,0.0,0.4444444444444444,0.4,0.0
745304,2024,2024-08-10,mlb,SFG,DET,34.51784541276469,33.85687598284515,3.47,3.61,0.0,0.0,0.7,0.3,1.0
746922,2024,2024-08-10,mlb,BOS,HOU,38.86800370670956,40.14308703242572,4.14,4.53,0.0,0.0,0.6,0.5,0.0
746026,2024,2024-08-10,mlb,MIA,SDP,28.39403698761079,38.38776011314958,6.53,4.91,0.0,0.0,0.4,0.8,0.0
744820,2024,2024-08-10,mlb,WSN,LAA,31.19368572605881,32.63128486432322,5.62,5.19,0.0,0.0,0.4,0.5,1.0
746269,2024,2024-08-10,mlb,KCR,STL,37.778201145217714,35.9530837512326,3.35,3.78,0.0,0.0,0.6,0.5555555555555556,1.0
745873,2024,2024-08-10,mlb,MIN,CLE,37.098878050832134,37.46400988135876,4.17,4.86,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
745955,2024,2024-08-10,mlb,MIL,CIN,39.71667879174324,34.99879326068088,3.0,3.1,0.0,0.0,0.6,0.5,1.0
745056,2024,2024-08-10,mlb,TBR,BAL,29.994732830028948,40.895008501092256,2.83,2.92,0.0,0.0,0.5,0.6,0.0
746761,2024,2024-08-10,mlb,CHW,CHC,24.790135536386305,37.61539330439464,4.95,3.07,0.0,0.0,0.1,0.7,0.0
747164,2024,2024-08-10,mlb,ARI,PHI,42.34091311812466,43.16553535983042,3.65,3.57,0.0,0.0,0.8,0.4,1.0
746112,2024,2024-08-10,mlb,LAD,PIT,45.45967339080953,33.29234677660162,1.33,1.96,0.0,0.0,0.5,0.3,1.0
745874,2024,2024-08-12,mlb,MIN,KCR,37.098878050832134,37.778201145217714,4.08,3.71,0.0,1.0,0.5555555555555556,0.6,1.0
746762,2024,2024-08-12,mlb,CHW,NYY,24.790135536386305,44.207144275614574,5.6,3.5,1.0,0.0,0.1,0.6,1.0
745953,2024,2024-08-12,mlb,MIL,LAD,39.71667879174324,45.45967339080953,3.68,4.5,0.0,0.0,0.6,0.6,0.0
747163,2024,2024-08-14,mlb,ARI,COL,42.34091311812466,33.99058268355197,6.23,8.65,0.0,0.0,0.9,0.3,1.0
745381,2024,2024-08-14,mlb,SDP,PIT,38.38776011314958,33.29234677660162,4.53,4.25,0.0,0.0,0.9,0.1,1.0
746919,2024,2024-08-14,mlb,BOS,TEX,38.86800370670956,35.292616375189546,3.12,5.31,0.0,0.0,0.5,0.3,0.0
747000,2024,2024-08-14,mlb,BAL,WSN,40.895008501092256,31.19368572605881,4.1,4.16,0.0,0.0,0.5,0.6,1.0
746598,2024,2024-08-14,mlb,CLE,CHC,37.46400988135876,37.61539330439464,2.76,3.27,0.0,0.0,0.4444444444444444,0.6,1.0
746436,2024,2024-08-14,mlb,DET,SEA,33.85687598284515,37.3716377777957,3.59,2.89,0.0,0.0,0.5,0.6,1.0
746677,2024,2024-08-14,mlb,CIN,STL,34.99879326068088,35.9530837512326,4.5,4.24,0.0,0.0,0.6,0.4444444444444444,1.0
745544,2024,2024-08-14,mlb,PHI,MIA,43.16553535983042,28.39403698761079,6.87,4.95,0.0,0.0,0.4,0.5,1.0
745053,2024,2024-08-14,mlb,TBR,HOU,29.994732830028948,40.14308703242572,3.63,2.8,0.0,0.0,0.4,0.7,0.0
745790,2024,2024-08-14,mlb,NYM,ATH,40.69178993628106,34.09475376131578,2.9,5.01,0.0,0.0,0.2222222222222222,0.6,1.0
746759,2024,2024-08-14,mlb,CHW,NYY,24.790135536386305,44.207144275614574,4.32,10.32,0.0,0.0,0.2,0.6,0.0
745951,2024,2024-08-14,mlb,MIL,LAD,39.71667879174324,45.45967339080953,4.84,5.38,0.0,0.0,0.5,0.8,1.0
746188,2024,2024-08-14,mlb,LAA,TOR,32.63128486432322,35.589362587194685,3.81,3.6,0.0,0.0,0.5,0.5,0.0
745301,2024,2024-08-14,mlb,SFG,ATL,34.51784541276469,37.437264236469105,4.7,3.56,0.0,0.0,0.6,0.3,0.0
745783,2024,2024-08-15,mlb,NYM,ATH,40.69178993628106,34.09475376131578,3.75,4.58,0.0,0.0,0.3333333333333333,0.5,0.0
745869,2024,2024-08-14,mlb,MIN,KCR,37.098878050832134,37.778201145217714,7.61,3.14,0.0,0.0,0.5555555555555556,0.4,0.0
745302,2024,2024-08-13,mlb,SFG,ATL,34.51784541276469,37.437264236469105,4.56,4.19,0.0,0.0,0.6,0.3,0.0
745382,2024,2024-08-13,mlb,SDP,PIT,38.38776011314958,33.29234677660162,2.95,3.32,0.0,0.0,0.8,0.1,1.0
747160,2024,2024-08-13,mlb,ARI,COL,42.34091311812466,33.99058268355197,5.04,4.75,0.0,0.0,0.8,0.4,1.0
746192,2024,2024-08-12,mlb,LAA,TOR,32.63128486432322,35.589362587194685,6.23,3.3,0.0,0.0,0.5,0.4,0.0
747165,2024,2024-08-12,mlb,ARI,COL,42.34091311812466,33.99058268355197,4.71,5.87,0.0,0.0,0.8,0.5,1.0
745383,2024,2024-08-12,mlb,SDP,PIT,38.38776011314958,33.29234677660162,3.88,7.97,0.0,0.0,0.8,0.1,1.0
745300,2024,2024-08-12,mlb,SFG,ATL,34.51784541276469,37.437264236469105,3.12,2.38,0.0,0.0,0.7,0.3,0.0
747004,2024,2024-08-13,mlb,BAL,WSN,40.895008501092256,31.19368572605881,4.92,4.41,1.0,1.0,0.5,0.5,0.0
746601,2024,2024-08-13,mlb,CLE,CHC,37.46400988135876,37.61539330439464,2.72,3.73,0.0,0.0,0.3333333333333333,0.7,1.0
746435,2024,2024-08-13,mlb,DET,SEA,33.85687598284515,37.3716377777957,2.39,3.53,1.0,1.0,0.4,0.6,1.0
745220,2024,2024-08-09,mlb,SEA,NYM,37.3716377777957,40.69178993628106,2.94,3.75,0.0,0.0,0.5,0.5555555555555556,1.0
746673,2024,2024-08-13,mlb,CIN,STL,34.99879326068088,35.9530837512326,2.75,3.3,0.0,0.0,0.6,0.4444444444444444,1.0
745055,2024,2024-08-13,mlb,TBR,HOU,29.994732830028948,40.14308703242572,3.06,4.05,0.0,0.0,0.4,0.7,0.0
745788,2024,2024-08-13,mlb,NYM,ATH,40.69178993628106,34.09475376131578,4.66,6.42,1.0,1.0,0.3333333333333333,0.5,0.0
746924,2024,2024-08-13,mlb,BOS,TEX,38.86800370670956,35.292616375189546,4.36,3.8,0.0,0.0,0.5,0.3,1.0
745867,2024,2024-08-13,mlb,MIN,KCR,37.098878050832134,37.778201145217714,6.69,3.0,0.0,0.0,0.5555555555555556,0.5,1.0
746757,2024,2024-08-13,mlb,CHW,NYY,24.790135536386305,44.207144275614574,4.49,3.77,0.0,0.0,0.2,0.5,0.0
745954,2024,2024-08-13,mlb,MIL,LAD,39.71667879174324,45.45967339080953,4.29,3.53,0.0,0.0,0.6,0.7,0.0
746187,2024,2024-08-13,mlb,LAA,TOR,32.63128486432322,35.589362587194685,4.15,3.83,0.0,0.0,0.5,0.5,0.0
745548,2024,2024-08-13,mlb,PHI,MIA,43.16553535983042,28.39403698761079,7.1,3.67,1.0,1.0,0.4,0.4,0.0
745468,2024,2024-08-04,mlb,PIT,ARI,33.29234677660162,42.34091311812466,1.96,4.24,0.0,0.0,0.5,0.8,0.0
746113,2024,2024-08-09,mlb,LAD,PIT,45.45967339080953,33.29234677660162,3.17,4.25,1.0,0.0,0.4,0.4,1.0
746523,2024,2024-08-09,mlb,COL,ATL,33.99058268355197,37.437264236469105,8.65,3.56,0.0,0.0,0.4,0.4,1.0
745628,2024,2024-08-05,mlb,ATH,CHW,34.09475376131578,24.790135536386305,4.38,5.6,0.0,0.0,0.5,0.0,1.0
746116,2024,2024-08-05,mlb,LAD,PHI,45.45967339080953,43.16553535983042,3.49,3.57,0.0,0.0,0.4,0.2,1.0
745467,2024,2024-08-06,mlb,PIT,SDP,33.29234677660162,38.38776011314958,4.43,3.47,1.0,1.0,0.5,0.8,0.0
746033,2024,2024-08-06,mlb,MIA,CIN,28.39403698761079,34.99879326068088,5.68,4.76,0.0,0.0,0.5,0.5,0.0
744817,2024,2024-08-06,mlb,WSN,SFG,31.19368572605881,34.51784541276469,3.9,4.75,0.0,0.0,0.4,0.8,1.0
744901,2024,2024-08-06,mlb,TOR,BAL,35.589362587194685,40.895008501092256,4.16,3.7,1.0,1.0,0.4444444444444444,0.6666666666666666,1.0
747086,2024,2024-08-06,mlb,ATL,MIL,37.437264236469105,39.71667879174324,6.52,4.29,1.0,1.0,0.6,0.4,0.0
745141,2024,2024-08-06,mlb,STL,TBR,35.9530837512326,29.994732830028948,3.84,3.27,0.0,1.0,0.4444444444444444,0.6,1.0
744983,2024,2024-08-06,mlb,TEX,HOU,35.292616375189546,40.14308703242572,4.97,2.91,0.0,0.0,0.3,0.4,0.0
746840,2024,2024-08-06,mlb,CHC,MIN,37.61539330439464,37.098878050832134,2.91,4.08,0.0,0.0,0.6,0.7,1.0
746273,2024,2024-08-06,mlb,KCR,BOS,37.778201145217714,38.86800370670956,3.0,4.49,0.0,0.0,0.6,0.6,0.0
746519,2024,2024-08-06,mlb,COL,NYM,33.99058268355197,40.69178993628106,5.24,3.91,1.0,0.0,0.3,0.4444444444444444,1.0
745221,2024,2024-08-06,mlb,SEA,DET,37.3716377777957,33.85687598284515,3.64,4.76,1.0,1.0,0.6,0.3,0.0
745629,2024,2024-08-06,mlb,ATH,CHW,34.09475376131578,24.790135536386305,6.01,4.49,0.0,0.0,0.6,0.0,0.0
746120,2024,2024-08-06,mlb,LAD,PHI,45.45967339080953,43.16553535983042,4.5,3.32,0.0,0.0,0.5,0.2,0.0
746276,2024,2024-08-05,mlb,KCR,BOS,37.778201145217714,38.86800370670956,3.71,4.4,0.0,0.0,0.7,0.5,0.0
746847,2024,2024-08-05,mlb,CHC,MIN,37.61539330439464,37.098878050832134,5.92,4.9,0.0,0.0,0.6,0.7,0.0
744821,2024,2024-08-05,mlb,WSN,SFG,31.19368572605881,34.51784541276469,5.62,3.47,0.0,0.0,0.4,0.7,0.0
745718,2024,2024-08-04,mlb,NYY,TOR,44.207144275614574,35.589362587194685,3.41,4.47,0.0,0.0,0.6,0.4444444444444444,1.0
744826,2024,2024-08-04,mlb,WSN,MIL,31.19368572605881,39.71667879174324,4.29,3.0,0.0,0.0,0.3,0.5,1.0
746606,2024,2024-08-04,mlb,CLE,BAL,37.46400988135876,40.895008501092256,4.86,2.92,0.0,0.0,0.7,0.5555555555555556,0.0
746439,2024,2024-08-04,mlb,DET,KCR,33.85687598284515,37.778201145217714,3.61,3.35,0.0,0.0,0.3,0.6,0.0
746356,2024,2024-08-04,mlb,HOU,TBR,40.14308703242572,29.994732830028948,4.53,2.6,0.0,0.0,0.5,0.6,0.0
745879,2024,2024-08-04,mlb,MIN,CHW,37.098878050832134,24.790135536386305,4.17,4.95,0.0,0.0,0.6,0.0,1.0
744979,2024,2024-08-04,mlb,TEX,BOS,35.292616375189546,38.86800370670956,3.8,4.14,0.0,0.0,0.4,0.5,0.0
746191,2024,2024-08-04,mlb,LAA,NYM,32.63128486432322,40.69178993628106,5.19,3.75,0.0,0.0,0.4,0.6,1.0
745627,2024,2024-08-04,mlb,ATH,LAD,34.09475376131578,45.45967339080953,3.41,1.33,0.0,0.0,0.6,0.4,0.0
745384,2024,2024-08-04,mlb,SDP,COL,38.38776011314958,33.99058268355197,4.91,4.98,0.0,0.0,0.8,0.4,1.0
745222,2024,2024-08-04,mlb,SEA,PHI,37.3716377777957,43.16553535983042,3.23,2.57,0.0,0.0,0.6,0.2,0.0
746844,2024,2024-08-04,mlb,CHC,STL,37.61539330439464,35.9530837512326,3.07,5.35,0.0,0.0,0.5,0.4,1.0
746600,2024,2024-08-05,mlb,CLE,ARI,37.46400988135876,42.34091311812466,5.73,3.65,0.0,0.0,0.6,0.8,0.0
746038,2024,2024-08-05,mlb,MIA,CIN,28.39403698761079,34.99879326068088,6.53,3.1,0.0,0.0,0.5,0.5,0.0
744982,2024,2024-08-05,mlb,TEX,HOU,35.292616375189546,40.14308703242572,4.28,3.49,0.0,0.0,0.3,0.5,1.0
746604,2024,2024-08-07,mlb,CLE,ARI,37.46400988135876,42.34091311812466,3.81,4.71,1.0,1.0,0.6,0.8,0.0
746602,2024,2024-08-07,mlb,CLE,ARI,37.46400988135876,42.34091311812466,5.64,5.04,0.0,0.0,0.5,0.8,0.0
745710,2024,2024-08-08,mlb,NYY,LAA,44.207144275614574,32.63128486432322,3.77,3.81,0.0,0.0,0.8,0.5,0.0
744899,2024,2024-08-08,mlb,TOR,BAL,35.589362587194685,40.895008501092256,3.83,4.1,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0
745143,2024,2024-08-08,mlb,STL,TBR,35.9530837512326,29.994732830028948,4.24,3.06,0.0,0.0,0.5555555555555556,0.5,0.0
745226,2024,2024-08-08,mlb,SEA,DET,37.3716377777957,33.85687598284515,2.89,1.84,0.0,0.0,0.5,0.4,1.0
747169,2024,2024-08-08,mlb,ARI,PHI,42.34091311812466,43.16553535983042,6.23,5.0,0.0,0.0,0.8,0.3,0.0
745871,2024,2024-08-09,mlb,MIN,CLE,37.098878050832134,37.46400988135876,7.61,2.76,1.0,1.0,0.6,0.5,1.0
744818,2024,2024-08-09,mlb,WSN,LAA,31.19368572605881,32.63128486432322,4.29,3.42,0.0,0.0,0.3,0.6,1.0
745062,2024,2024-08-09,mlb,TBR,BAL,29.994732830028948,40.895008501092256,3.63,3.59,0.0,0.0,0.6,0.5555555555555556,0.0
744900,2024,2024-08-09,mlb,TOR,ATH,35.589362587194685,34.09475376131578,3.6,4.58,0.0,1.0,0.3333333333333333,0.5,1.0
746927,2024,2024-08-09,mlb,BOS,HOU,38.86800370670956,40.14308703242572,3.12,2.8,1.0,1.0,0.6,0.4,0.0
746032,2024,2024-08-09,mlb,MIA,SDP,28.39403698761079,38.38776011314958,4.95,4.53,0.0,0.0,0.4,0.8,0.0
746275,2024,2024-08-09,mlb,KCR,STL,37.778201145217714,35.9530837512326,3.31,5.35,1.0,0.0,0.7,0.5555555555555556,0.0
746760,2024,2024-08-09,mlb,CHW,CHC,24.790135536386305,37.61539330439464,3.58,3.27,1.0,1.0,0.1,0.6,0.0
745957,2024,2024-08-09,mlb,MIL,CIN,39.71667879174324,34.99879326068088,4.36,5.46,0.0,0.0,0.6,0.6,1.0
746030,2024,2024-08-08,mlb,MIA,CIN,28.39403698761079,34.99879326068088,5.4,2.75,0.0,0.0,0.4,0.5,0.0
746522,2024,2024-08-08,mlb,COL,NYM,33.99058268355197,40.69178993628106,4.75,2.9,0.0,0.0,0.4,0.4444444444444444,0.0
745466,2024,2024-08-08,mlb,PIT,SDP,33.29234677660162,38.38776011314958,3.32,4.87,0.0,0.0,0.4,0.8,0.0
747081,2024,2024-08-08,mlb,ATL,MIL,37.437264236469105,39.71667879174324,4.19,4.84,0.0,0.0,0.5,0.5,0.0
746842,2024,2024-08-07,mlb,CHC,MIN,37.61539330439464,37.098878050832134,3.73,3.6,0.0,0.0,0.6,0.6,1.0
744981,2024,2024-08-07,mlb,TEX,HOU,35.292616375189546,40.14308703242572,3.8,4.05,0.0,0.0,0.3,0.4,0.0
745630,2024,2024-08-07,mlb,ATH,CHW,34.09475376131578,24.790135536386305,5.01,4.32,0.0,0.0,0.5,0.1,1.0
745709,2024,2024-08-07,mlb,NYY,LAA,44.207144275614574,32.63128486432322,3.5,6.23,2.0,2.0,0.7,0.4,1.0
745713,2024,2024-08-07,mlb,NYY,LAA,44.207144275614574,32.63128486432322,10.32,4.15,0.0,0.0,0.8,0.4,0.0
745469,2024,2024-08-07,mlb,PIT,SDP,33.29234677660162,38.38776011314958,4.54,2.95,0.0,0.0,0.4,0.8,0.0
746031,2024,2024-08-07,mlb,MIA,CIN,28.39403698761079,34.99879326068088,3.67,3.72,0.0,0.0,0.4,0.5,1.0
747168,2024,2024-08-09,mlb,ARI,PHI,42.34091311812466,43.16553535983042,4.24,2.57,0.0,0.0,0.8,0.4,1.0
744822,2024,2024-08-07,mlb,WSN,SFG,31.19368572605881,34.51784541276469,4.41,3.12,0.0,0.0,0.4,0.7,0.0
747085,2024,2024-08-07,mlb,ATL,MIL,37.437264236469105,39.71667879174324,2.38,3.68,0.0,0.0,0.6,0.4,0.0
745142,2024,2024-08-07,mlb,STL,TBR,35.9530837512326,29.994732830028948,3.3,4.11,0.0,0.0,0.5555555555555556,0.6,1.0
746272,2024,2024-08-07,mlb,KCR,BOS,37.778201145217714,38.86800370670956,3.14,4.36,0.0,0.0,0.6,0.6,1.0
746521,2024,2024-08-07,mlb,COL,NYM,33.99058268355197,40.69178993628106,4.49,4.66,0.0,0.0,0.4,0.3333333333333333,0.0
745223,2024,2024-08-07,mlb,SEA,DET,37.3716377777957,33.85687598284515,3.53,2.39,0.0,0.0,0.6,0.3,0.0
746115,2024,2024-08-07,mlb,LAD,PHI,45.45967339080953,43.16553535983042,3.53,6.87,0.0,0.0,0.4,0.3,0.0
744819,2024,2024-08-08,mlb,WSN,SFG,31.19368572605881,34.51784541276469,4.16,4.56,0.0,0.0,0.3,0.7,0.0
744903,2024,2024-08-07,mlb,TOR,BAL,35.589362587194685,40.895008501092256,3.3,4.92,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0
746848,2024,2024-07-23,mlb,CHC,MIL,37.61539330439464,39.71667879174324,3.27,4.29,0.0,0.0,0.6666666666666666,0.5,0.0
744985,2024,2024-07-23,mlb,TEX,CHW,35.292616375189546,24.790135536386305,4.47,3.58,0.0,0.0,0.6,0.1,1.0
745878,2024,2024-07-23,mlb,MIN,PHI,37.098878050832134,43.16553535983042,4.17,2.57,0.0,0.0,0.5,0.5,0.0
746285,2024,2024-07-04,mlb,KCR,TBR,37.778201145217714,29.994732830028948,4.53,3.59,0.0,0.0,0.6,0.6,0.0
746532,2024,2024-07-04,mlb,COL,MIL,33.99058268355197,39.71667879174324,4.98,3.0,0.0,0.0,0.3,0.8,1.0
746126,2024,2024-07-04,mlb,LAD,ARI,45.45967339080953,42.34091311812466,3.65,3.65,0.0,0.0,0.6,0.4,0.0
746859,2024,2024-07-05,mlb,CHC,LAA,37.61539330439464,32.63128486432322,3.07,5.19,0.0,0.0,0.3,0.6,1.0
745479,2024,2024-07-05,mlb,PIT,NYM,33.29234677660162,40.69178993628106,1.96,3.91,0.0,0.0,0.4,0.6,1.0
744836,2024,2024-07-05,mlb,WSN,STL,31.19368572605881,35.9530837512326,5.62,3.84,0.0,0.0,0.3,0.6666666666666666,0.0
745725,2024,2024-07-05,mlb,NYY,BOS,44.207144275614574,38.86800370670956,3.77,3.12,0.0,0.0,0.2,0.6,0.0
746693,2024,2024-07-05,mlb,CIN,DET,34.99879326068088,33.85687598284515,5.46,3.53,0.0,0.0,0.6,0.3,0.0
746620,2024,2024-07-05,mlb,CLE,SFG,37.46400988135876,34.51784541276469,3.47,3.88,0.0,0.0,0.5,0.7,0.0
746046,2024,2024-07-05,mlb,MIA,CHW,28.39403698761079,24.790135536386305,2.18,5.48,0.0,0.0,0.3,0.3333333333333333,0.0
747097,2024,2024-07-05,mlb,ATL,PHI,37.437264236469105,43.16553535983042,3.25,3.57,0.0,0.0,0.375,0.6,0.0
744992,2024,2024-07-05,mlb,TEX,TBR,35.292616375189546,29.994732830028948,3.31,3.06,0.0,0.0,0.2,0.7,1.0
746533,2024,2024-07-05,mlb,COL,KCR,33.99058268355197,37.778201145217714,5.24,3.14,0.0,0.0,0.3,0.6,1.0
745884,2024,2024-07-05,mlb,MIN,HOU,37.098878050832134,40.14308703242572,4.08,4.17,0.0,0.0,0.7,0.8,0.0
745639,2024,2024-07-05,mlb,ATH,BAL,34.09475376131578,40.895008501092256,2.86,3.7,0.0,0.0,0.4,0.6,0.0
747103,2024,2024-07-04,mlb,ATL,SFG,37.437264236469105,34.51784541276469,4.19,3.47,0.0,0.0,0.5,0.6,0.0
745398,2024,2024-07-05,mlb,SDP,ARI,38.38776011314958,42.34091311812466,4.87,6.66,0.0,0.0,0.7,0.5,1.0
745236,2024,2024-07-04,mlb,SEA,BAL,37.3716377777957,40.895008501092256,2.94,2.92,0.0,0.0,0.3,0.6,1.0
744996,2024,2024-07-04,mlb,TEX,SDP,35.292616375189546,38.38776011314958,3.95,2.95,0.0,0.0,0.3,0.7,0.0
746858,2024,2024-07-03,mlb,CHC,PHI,37.61539330439464,43.16553535983042,2.91,2.57,0.0,0.0,0.3,0.7,0.0
746283,2024,2024-07-03,mlb,KCR,TBR,37.778201145217714,29.994732830028948,3.35,3.6,0.0,0.0,0.5,0.7,1.0
745888,2024,2024-07-03,mlb,MIN,DET,37.098878050832134,33.85687598284515,4.9,4.76,0.0,0.0,0.7,0.3,0.0
746534,2024,2024-07-03,mlb,COL,MIL,33.99058268355197,39.71667879174324,6.17,4.29,0.0,0.0,0.3,0.7,0.0
745643,2024,2024-07-03,mlb,ATH,LAA,34.09475376131578,32.63128486432322,5.01,6.23,0.0,0.0,0.3,0.7,1.0
746128,2024,2024-07-03,mlb,LAD,ARI,45.45967339080953,42.34091311812466,3.53,12.0,0.0,0.0,0.7,0.4,0.0
745234,2024,2024-07-03,mlb,SEA,BAL,37.3716377777957,40.895008501092256,3.23,4.1,0.0,0.0,0.3,0.5,0.0
744834,2024,2024-07-04,mlb,WSN,NYM,31.19368572605881,40.69178993628106,4.41,3.75,0.0,0.0,0.3,0.6,1.0
745484,2024,2024-07-04,mlb,PIT,STL,33.29234677660162,35.9530837512326,4.53,3.78,0.0,0.0,0.5,0.6666666666666666,0.0
745726,2024,2024-07-04,mlb,NYY,CIN,44.207144275614574,34.99879326068088,4.31,4.84,0.0,0.0,0.3,0.5,0.0
744912,2024,2024-07-04,mlb,TOR,HOU,35.589362587194685,40.14308703242572,4.16,2.91,0.0,0.0,0.5,0.8,0.0
