game_pk,season,game_date,league,home_team,away_team,home_strength,away_strength,home_sp_era,away_sp_era,home_rest,away_rest,home_last10,away_last10,y_home_win
299,2010,2010-04-27,NL,NYN,LAN,0.488,0.494,,,2,2,0.7,0.5,1
300,2010,2010-04-27,NL,NYN,LAN,0.488,0.494,,,0,0,0.8,0.4,1
301,2010,2010-04-27,NL,SFN,PHI,0.568,0.599,,,1,1,0.4,0.4,1
302,2010,2010-04-27,NL,SLN,ATL,0.531,0.562,,,1,1,0.6,0.3,1
303,2010,2010-04-27,AL,TBA,ATH,0.593,0.5,,,2,2,0.8,0.6,1
304,2010,2010-04-27,AL,TEX,CHA,0.556,0.543,,,1,2,0.3,0.4,1
305,2010,2010-04-27,AL,TOR,BOS,0.525,0.549,,,1,1,0.3,0.5,0
306,2010,2010-04-28,AL,LAA,CLE,0.494,0.426,,,1,1,0.6,0.5,1
307,2010,2010-04-28,AL,BAL,NYA,0.407,0.586,,,1,1,0.3,0.6,0
308,2010,2010-04-28,NL,CHN,WAS,0.463,0.426,,,1,1,0.5,0.5,0
309,2010,2010-04-28,NL,COL,ARI,0.512,0.401,,,1,1,0.5,0.4,0
310,2010,2010-04-28,AL,DET,MIN,0.5,0.58,,,1,1,0.5,0.7,1
311,2010,2010-04-28,NL,MIA,SDN,0.494,0.556,,,1,1,0.5,0.8,0
312,2010,2010-04-28,NL,HOU,CIN,0.469,0.562,,,1,1,0.7,0.4,0
313,2010,2010-04-28,AL,KCA,SEA,0.414,0.377,,,1,1,0.4,0.5,0
314,2010,2010-04-28,NL,MIL,PIT,0.475,0.352,,,1,1,0.5,0.3,0
315,2010,2010-04-28,NL,NYN,LAN,0.488,0.494,,,1,1,0.8,0.3,1
316,2010,2010-04-28,NL,SFN,PHI,0.568,0.599,,,1,1,0.5,0.3,0
317,2010,2010-04-28,NL,SLN,ATL,0.531,0.562,,,1,1,0.6,0.2,1
318,2010,2010-04-28,AL,TBA,ATH,0.593,0.5,,,1,1,0.8,0.5,1
319,2010,2010-04-28,AL,TEX,CHA,0.556,0.543,,,1,1,0.4,0.4,1
320,2010,2010-04-28,AL,TOR,BOS,0.525,0.549,,,1,1,0.3,0.6,0
321,2010,2010-04-29,AL,BAL,NYA,0.407,0.586,,,1,1,0.3,0.6,0
322,2010,2010-04-29,NL,CHN,ARI,0.463,0.401,,,1,1,0.5,0.5,0
323,2010,2010-04-29,AL,DET,MIN,0.5,0.58,,,1,1,0.5,0.6,1
324,2010,2010-04-29,NL,HOU,CIN,0.469,0.562,,,1,1,0.7,0.5,0
325,2010,2010-04-29,NL,LAN,PIT,0.494,0.352,,,1,1,0.3,0.3,0
326,2010,2010-04-29,NL,SDN,MIL,0.556,0.475,,,1,1,0.8,0.5,1
327,2010,2010-04-29,NL,SLN,ATL,0.531,0.562,,,1,1,0.7,0.2,1
328,2010,2010-04-29,AL,TBA,KCA,0.593,0.414,,,1,1,0.8,0.4,1
329,2010,2010-04-29,AL,TEX,CHA,0.556,0.543,,,1,1,0.5,0.4,0
330,2010,2010-04-29,AL,TOR,ATH,0.525,0.5,,,1,1,0.3,0.4,1
331,2010,2010-04-30,NL,ATL,HOU,0.562,0.469,,,1,1,0.1,0.6,1
332,2010,2010-04-30,AL,BAL,BOS,0.407,0.549,,,1,2,0.3,0.7,1
333,2010,2010-04-30,NL,CHN,ARI,0.463,0.401,,,1,1,0.5,0.6,1
334,2010,2010-04-30,AL,CLE,MIN,0.426,0.58,,,2,1,0.4,0.5,0
335,2010,2010-04-30,AL,DET,LAA,0.5,0.494,,,1,2,0.6,0.6,1
336,2010,2010-04-30,NL,MIA,WAS,0.494,0.426,,,2,2,0.4,0.6,0
337,2010,2010-04-30,NL,LAN,PIT,0.494,0.352,,,1,1,0.2,0.3,1
338,2010,2010-04-30,AL,NYA,CHA,0.586,0.543,,,1,1,0.6,0.5,1
339,2010,2010-04-30,NL,PHI,NYN,0.599,0.488,,,2,2,0.4,0.9,0
340,2010,2010-04-30,NL,SDN,MIL,0.556,0.475,,,1,1,0.8,0.4,1
341,2010,2010-04-30,AL,SEA,TEX,0.377,0.556,,,2,1,0.5,0.5,0
342,2010,2010-04-30,NL,SFN,COL,0.568,0.512,,,2,2,0.4,0.5,1
343,2010,2010-04-30,NL,SLN,CIN,0.531,0.562,,,1,1,0.7,0.6,0
344,2010,2010-04-30,AL,TBA,KCA,0.593,0.414,,,1,1,0.8,0.3,0
345,2010,2010-04-30,AL,TOR,ATH,0.525,0.5,,,1,1,0.4,0.3,1
346,2010,2010-05-01,NL,ATL,HOU,0.562,0.469,,,1,1,0.1,0.5,1
347,2010,2010-05-01,AL,BAL,BOS,0.407,0.549,,,1,1,0.3,0.7,1
348,2010,2010-05-01,NL,CHN,ARI,0.463,0.401,,,1,1,0.6,0.6,1
349,2010,2010-05-01,AL,CLE,MIN,0.426,0.58,,,1,1,0.3,0.6,1
350,2010,2010-05-01,AL,DET,LAA,0.5,0.494,,,1,1,0.7,0.5,1
351,2010,2010-05-01,NL,MIA,WAS,0.494,0.426,,,1,1,0.3,0.6,1
352,2010,2010-05-01,NL,LAN,PIT,0.494,0.352,,,1,1,0.3,0.3,1
353,2010,2010-05-01,AL,NYA,CHA,0.586,0.543,,,1,1,0.6,0.5,0
354,2010,2010-05-01,NL,PHI,NYN,0.599,0.488,,,1,1,0.4,0.9,1
355,2010,2010-05-01,NL,SDN,MIL,0.556,0.475,,,1,1,0.8,0.3,0
356,2010,2010-05-01,AL,SEA,TEX,0.377,0.556,,,1,1,0.5,0.6,0
357,2010,2010-05-01,NL,SFN,COL,0.568,0.512,,,1,1,0.5,0.5,1
358,2010,2010-05-01,NL,SLN,CIN,0.531,0.562,,,1,1,0.6,0.7,1
359,2010,2010-05-01,AL,TBA,KCA,0.593,0.414,,,1,1,0.7,0.4,0
360,2010,2010-05-01,AL,TOR,ATH,0.525,0.5,,,1,1,0.4,0.3,0
361,2010,2010-05-02,NL,ATL,HOU,0.562,0.469,,,1,1,0.2,0.4,1
362,2010,2010-05-02,AL,BAL,BOS,0.407,0.549,,,1,1,0.4,0.6,1
363,2010,2010-05-02,NL,CHN,ARI,0.463,0.401,,,1,1,0.6,0.5,1
364,2010,2010-05-02,AL,CLE,MIN,0.426,0.58,,,1,1,0.4,0.5,0
365,2010,2010-05-02,AL,DET,LAA,0.5,0.494,,,1,1,0.7,0.4,1
366,2010,2010-05-02,NL,MIA,WAS,0.494,0.426,,,1,1,0.4,0.6,1
367,2010,2010-05-02,NL,LAN,PIT,0.494,0.352,,,1,1,0.3,0.3,1
368,2010,2010-05-02,AL,NYA,CHA,0.586,0.543,,,1,1,0.5,0.5,1
369,2010,2010-05-02,NL,PHI,NYN,0.599,0.488,,,1,1,0.5,0.8,1
370,2010,2010-05-02,NL,SDN,MIL,0.556,0.475,,,1,1,0.7,0.3,1
371,2010,2010-05-02,AL,SEA,TEX,0.377,0.556,,,1,1,0.4,0.7,0
372,2010,2010-05-02,NL,SFN,COL,0.568,0.512,,,1,1,0.6,0.4,0
373,2010,2010-05-02,NL,SLN,CIN,0.531,0.562,,,1,1,0.7,0.6,1
374,2010,2010-05-02,AL,TBA,KCA,0.593,0.414,,,1,1,0.7,0.5,1
375,2010,2010-05-02,AL,TOR,ATH,0.525,0.5,,,1,1,0.3,0.4,1
376,2010,2010-05-03,AL,BOS,LAA,0.549,0.494,,,1,1,0.5,0.4,1
377,2010,2010-05-03,AL,CHA,KCA,0.543,0.414,,,1,1,0.5,0.4,1
378,2010,2010-05-03,NL,CIN,NYN,0.562,0.488,,,1,1,0.6,0.8,1
379,2010,2010-05-03,AL,CLE,TOR,0.426,0.525,,,1,1,0.4,0.4,0
380,2010,2010-05-03,NL,HOU,ARI,0.469,0.401,,,1,1,0.3,0.5,0
381,2010,2010-05-03,AL,MIN,DET,0.58,0.5,,,1,1,0.5,0.7,1
382,2010,2010-05-03,AL,NYA,BAL,0.586,0.407,,,1,1,0.5,0.5,1
383,2010,2010-05-03,AL,ATH,TEX,0.5,0.556,,,1,1,0.4,0.7,0
384,2010,2010-05-03,NL,PHI,SLN,0.599,0.531,,,1,1,0.5,0.7,0
385,2010,2010-05-03,NL,SDN,COL,0.556,0.512,,,1,1,0.7,0.5,0
386,2010,2010-05-04,AL,BOS,LAA,0.549,0.494,,,1,1,0.6,0.4,1
387,2010,2010-05-04,AL,CHA,KCA,0.543,0.414,,,1,1,0.6,0.4,0
388,2010,2010-05-04,NL,CIN,NYN,0.562,0.488,,,1,1,0.6,0.7,0
389,2010,2010-05-04,AL,CLE,TOR,0.426,0.525,,,1,1,0.3,0.4,0
390,2010,2010-05-04,NL,MIA,SFN,0.494,0.568,,,2,2,0.5,0.6,0
391,2010,2010-05-04,NL,HOU,ARI,0.469,0.401,,,1,1,0.3,0.5,0
392,2010,2010-05-04,NL,LAN,MIL,0.494,0.475,,,2,2,0.4,0.2,0
393,2010,2010-05-04,AL,MIN,DET,0.58,0.5,,,1,1,0.6,0.7,1
394,2010,2010-05-04,AL,NYA,BAL,0.586,0.407,,,1,1,0.6,0.5,1
395,2010,2010-05-04,AL,ATH,TEX,0.5,0.556,,,1,1,0.3,0.7,1
396,2010,2010-05-04,NL,PHI,SLN,0.599,0.531,,,1,1,0.4,0.8,1
397,2010,2010-05-04,NL,PIT,CHN,0.352,0.463,,,2,2,0.3,0.7,1
398,2010,2010-05-04,NL,SDN,COL,0.556,0.512,,,1,1,0.6,0.5,1
399,2010,2010-05-04,AL,SEA,TBA,0.377,0.593,,,2,2,0.3,0.7,0
400,2010,2010-05-04,NL,WAS,ATL,0.426,0.562,,,2,2,0.5,0.3,1
401,2010,2010-05-05,AL,BOS,LAA,0.549,0.494,,,1,1,0.6,0.3,1
402,2010,2010-05-05,AL,CHA,KCA,0.543,0.414,,,1,1,0.5,0.5,1
403,2010,2010-05-05,NL,CIN,NYN,0.562,0.488,,,1,1,0.6,0.7,1
404,2010,2010-05-05,AL,CLE,TOR,0.426,0.525,,,1,1,0.3,0.5,0
405,2010,2010-05-05,NL,MIA,SFN,0.494,0.568,,,1,1,0.4,0.7,0
406,2010,2010-05-05,NL,HOU,ARI,0.469,0.401,,,1,1,0.2,0.6,1
407,2010,2010-05-05,NL,LAN,MIL,0.494,0.475,,,1,1,0.4,0.3,0
408,2010,2010-05-05,AL,MIN,DET,0.58,0.5,,,1,1,0.6,0.6,1
409,2010,2010-05-05,AL,NYA,BAL,0.586,0.407,,,1,1,0.7,0.5,1
410,2010,2010-05-05,AL,ATH,TEX,0.5,0.556,,,1,1,0.3,0.7,1
411,2010,2010-05-05,NL,PHI,SLN,0.599,0.531,,,1,1,0.5,0.8,1
412,2010,2010-05-05,NL,PIT,CHN,0.352,0.463,,,1,1,0.4,0.6,1
413,2010,2010-05-05,NL,SDN,COL,0.556,0.512,,,1,1,0.6,0.5,0
414,2010,2010-05-05,AL,SEA,TBA,0.377,0.593,,,1,1,0.2,0.7,0
415,2010,2010-05-05,NL,WAS,ATL,0.426,0.562,,,1,1,0.6,0.3,0
416,2010,2010-05-06,AL,BOS,LAA,0.549,0.494,,,1,1,0.6,0.3,1
417,2010,2010-05-06,AL,CHA,TOR,0.543,0.525,,,1,1,0.5,0.6,0
418,2010,2010-05-06,NL,MIA,SFN,0.494,0.568,,,1,1,0.3,0.7,0
419,2010,2010-05-06,NL,HOU,ARI,0.469,0.401,,,1,1,0.2,0.5,0
420,2010,2010-05-06,NL,LAN,MIL,0.494,0.475,,,1,1,0.3,0.4,1
421,2010,2010-05-06,AL,MIN,BAL,0.58,0.407,,,1,1,0.6,0.5,0
422,2010,2010-05-06,NL,PHI,SLN,0.599,0.531,,,1,1,0.5,0.7,1
423,2010,2010-05-06,NL,PIT,CHN,0.352,0.463,,,1,1,0.5,0.5,1
424,2010,2010-05-06,AL,SEA,TBA,0.377,0.593,,,1,1,0.2,0.8,0
425,2010,2010-05-06,AL,TEX,KCA,0.556,0.414,,,1,1,0.6,0.4,1
426,2010,2010-05-06,NL,WAS,ATL,0.426,0.562,,,1,1,0.5,0.4,1
427,2010,2010-05-07,NL,ARI,MIL,0.401,0.475,,,1,1,0.5,0.4,0
428,2010,2010-05-07,AL,BOS,NYA,0.549,0.586,,,1,2,0.7,0.7,0
429,2010,2010-05-07,AL,CHA,TOR,0.543,0.525,,,1,1,0.4,0.7,0
430,2010,2010-05-07,NL,CIN,CHN,0.562,0.463,,,2,1,0.7,0.4,0
431,2010,2010-05-07,NL,HOU,SDN,0.469,0.556,,,1,2,0.1,0.6,0
432,2010,2010-05-07,NL,LAN,COL,0.494,0.512,,,1,2,0.4,0.5,1
433,2010,2010-05-07,NL,NYN,SFN,0.488,0.568,,,2,1,0.6,0.7,1
434,2010,2010-05-07,AL,ATH,TBA,0.5,0.593,,,2,1,0.4,0.8,0
435,2010,2010-05-07,NL,PHI,ATL,0.599,0.562,,,1,1,0.6,0.4,1
436,2010,2010-05-07,NL,PIT,SLN,0.352,0.531,,,1,1,0.6,0.6,0
437,2010,2010-05-07,AL,SEA,LAA,0.377,0.494,,,1,1,0.2,0.2,0
438,2010,2010-05-07,AL,TEX,KCA,0.556,0.414,,,1,1,0.7,0.3,1
439,2010,2010-05-07,NL,WAS,MIA,0.426,0.494,,,1,1,0.6,0.3,0
440,2010,2010-05-08,NL,ARI,MIL,0.401,0.475,,,1,1,0.5,0.4,0
441,2010,2010-05-08,AL,BOS,NYA,0.549,0.586,,,1,1,0.6,0.8,0
442,2010,2010-05-08,AL,CHA,TOR,0.543,0.525,,,1,1,0.4,0.8,1
443,2010,2010-05-08,NL,CIN,CHN,0.562,0.463,,,1,1,0.6,0.4,1
444,2010,2010-05-08,AL,CLE,DET,0.426,0.5,,,3,3,0.2,0.6,0
445,2010,2010-05-08,NL,HOU,SDN,0.469,0.556,,,1,1,0.1,0.7,0
446,2010,2010-05-08,NL,LAN,COL,0.494,0.512,,,1,1,0.5,0.4,0
447,2010,2010-05-08,AL,MIN,BAL,0.58,0.407,,,2,2,0.6,0.5,0
448,2010,2010-05-08,AL,MIN,BAL,0.58,0.407,,,0,0,0.5,0.5,1
449,2010,2010-05-08,NL,NYN,SFN,0.488,0.568,,,1,1,0.6,0.7,1
450,2010,2010-05-08,AL,ATH,TBA,0.5,0.593,,,1,1,0.3,0.8,1
451,2010,2010-05-08,NL,PHI,ATL,0.599,0.562,,,1,1,0.7,0.4,0
452,2010,2010-05-08,NL,PIT,SLN,0.352,0.531,,,1,1,0.6,0.6,1
453,2010,2010-05-08,AL,SEA,LAA,0.377,0.494,,,1,1,0.2,0.2,0
454,2010,2010-05-08,AL,TEX,KCA,0.556,0.414,,,1,1,0.7,0.3,1
455,2010,2010-05-08,NL,WAS,MIA,0.426,0.494,,,1,1,0.5,0.4,1
456,2010,2010-05-09,NL,ARI,MIL,0.401,0.475,,,1,1,0.4,0.5,0
457,2010,2010-05-09,AL,BOS,NYA,0.549,0.586,,,1,1,0.5,0.9,1
458,2010,2010-05-09,AL,CHA,TOR,0.543,0.525,,,1,1,0.5,0.8,0
459,2010,2010-05-09,NL,CIN,CHN,0.562,0.463,,,1,1,0.6,0.4,1
460,2010,2010-05-09,AL,CLE,DET,0.426,0.5,,,1,1,0.2,0.6,1
461,2010,2010-05-09,NL,HOU,SDN,0.469,0.556,,,1,1,0.1,0.7,1
462,2010,2010-05-09,NL,LAN,COL,0.494,0.512,,,1,1,0.5,0.5,1
463,2010,2010-05-09,AL,MIN,BAL,0.58,0.407,,,1,1,0.6,0.5,1
464,2010,2010-05-09,NL,NYN,SFN,0.488,0.568,,,1,1,0.6,0.6,0
465,2010,2010-05-09,AL,ATH,TBA,0.5,0.593,,,1,1,0.4,0.7,1
466,2010,2010-05-09,NL,PHI,ATL,0.599,0.562,,,1,1,0.7,0.5,1
467,2010,2010-05-09,NL,PIT,SLN,0.352,0.531,,,1,1,0.6,0.5,0
468,2010,2010-05-09,AL,SEA,LAA,0.377,0.494,,,1,1,0.2,0.3,1
469,2010,2010-05-09,AL,TEX,KCA,0.556,0.414,,,1,1,0.7,0.3,1
470,2010,2010-05-09,NL,WAS,MIA,0.426,0.494,,,1,1,0.6,0.3,1
471,2010,2010-05-10,AL,LAA,TBA,0.494,0.593,,,1,1,0.2,0.6,1
472,2010,2010-05-10,NL,ARI,LAN,0.401,0.494,,,1,1,0.3,0.6,0
473,2010,2010-05-10,AL,BOS,TOR,0.549,0.525,,,1,1,0.5,0.8,1
474,2010,2010-05-10,NL,CHN,MIA,0.463,0.494,,,1,1,0.4,0.3,0
475,2010,2010-05-10,NL,COL,PHI,0.512,0.599,,,1,1,0.4,0.7,0
476,2010,2010-05-10,AL,DET,NYA,0.5,0.586,,,1,1,0.6,0.8,1
477,2010,2010-05-10,NL,MIL,ATL,0.475,0.562,,,1,1,0.6,0.5,0
478,2010,2010-05-10,NL,NYN,WAS,0.488,0.426,,,1,1,0.5,0.6,0
479,2010,2010-05-10,NL,PIT,CIN,0.352,0.562,,,1,1,0.5,0.6,0
480,2010,2010-05-11,AL,LAA,TBA,0.494,0.593,,,1,1,0.3,0.5,0
481,2010,2010-05-11,NL,ARI,LAN,0.401,0.494,,,1,1,0.3,0.7,0
482,2010,2010-05-11,AL,BAL,SEA,0.407,0.377,,,2,2,0.5,0.2,0
483,2010,2010-05-11,AL,BOS,TOR,0.549,0.525,,,1,1,0.6,0.7,1
484,2010,2010-05-11,NL,CHN,MIA,0.463,0.494,,,1,1,0.4,0.4,0
485,2010,2010-05-11,AL,KCA,CLE,0.414,0.426,,,2,2,0.3,0.3,0
486,2010,2010-05-11,NL,MIL,ATL,0.475,0.562,,,1,1,0.6,0.6,0
487,2010,2010-05-11,AL,MIN,CHA,0.58,0.543,,,2,2,0.7,0.4,0
488,2010,2010-05-11,NL,NYN,WAS,0.488,0.426,,,1,1,0.4,0.6,1
489,2010,2010-05-11,NL,PIT,CIN,0.352,0.562,,,1,1,0.4,0.6,0
490,2010,2010-05-11,NL,SFN,SDN,0.568,0.556,,,2,2,0.6,0.6,0
491,2010,2010-05-11,NL,SLN,HOU,0.531,0.469,,,2,2,0.5,0.2,0
492,2010,2010-05-11,AL,TEX,ATH,0.556,0.5,,,2,2,0.8,0.5,0
493,2010,2010-05-12,AL,LAA,TBA,0.494,0.593,,,1,1,0.3,0.6,0
494,2010,2010-05-12,NL,ARI,LAN,0.401,0.494,,,1,1,0.3,0.7,0
495,2010,2010-05-12,AL,BAL,SEA,0.407,0.377,,,1,1,0.4,0.2,1
496,2010,2010-05-12,AL,BOS,TOR,0.549,0.525,,,1,1,0.7,0.7,0
497,2010,2010-05-12,NL,CHN,MIA,0.463,0.494,,,1,1,0.3,0.5,1
498,2010,2010-05-12,NL,COL,PHI,0.512,0.599,,,2,2,0.4,0.8,1
499,2010,2010-05-12,AL,DET,NYA,0.5,0.586,,,2,2,0.6,0.7,1
500,2010,2010-05-12,AL,DET,NYA,0.5,0.586,,,0,0,0.6,0.6,0
501,2010,2010-05-12,AL,KCA,CLE,0.414,0.426,,,1,1,0.2,0.3,0
502,2010,2010-05-12,NL,MIL,ATL,0.475,0.562,,,1,1,0.6,0.6,0
503,2010,2010-05-12,AL,MIN,CHA,0.58,0.543,,,1,1,0.6,0.5,1
504,2010,2010-05-12,NL,NYN,WAS,0.488,0.426,,,1,1,0.4,0.5,0
505,2010,2010-05-12,NL,PIT,CIN,0.352,0.562,,,1,1,0.4,0.6,0
506,2010,2010-05-12,NL,SFN,SDN,0.568,0.556,,,1,1,0.6,0.6,0
507,2010,2010-05-12,NL,SLN,HOU,0.531,0.469,,,1,1,0.5,0.3,0
508,2010,2010-05-12,AL,TEX,ATH,0.556,0.5,,,1,1,0.7,0.6,1
509,2010,2010-05-13,AL,BAL,SEA,0.407,0.377,,,1,1,0.4,0.2,1
510,2010,2010-05-13,NL,COL,WAS,0.512,0.426,,,1,1,0.5,0.6,0
511,2010,2010-05-13,AL,DET,NYA,0.5,0.586,,,1,1,0.5,0.7,1
512,2010,2010-05-13,NL,MIA,NYN,0.494,0.488,,,1,1,0.4,0.4,1
513,2010,2010-05-13,AL,KCA,CLE,0.414,0.426,,,1,1,0.1,0.4,1
514,2010,2010-05-13,NL,SFN,SDN,0.568,0.556,,,1,1,0.5,0.6,0
515,2010,2010-05-13,NL,SLN,HOU,0.531,0.469,,,1,1,0.4,0.4,0
516,2010,2010-05-13,AL,TEX,ATH,0.556,0.5,,,1,1,0.7,0.6,1
517,2010,2010-05-14,AL,LAA,ATH,0.494,0.5,,,2,1,0.3,0.5,1
518,2010,2010-05-14,NL,ATL,ARI,0.562,0.401,,,2,2,0.6,0.3,1
519,2010,2010-05-14,AL,BAL,CLE,0.407,0.426,,,1,1,0.4,0.4,1
520,2010,2010-05-14,NL,CHN,PIT,0.463,0.352,,,2,2,0.3,0.4,0
521,2010,2010-05-14,NL,CIN,SLN,0.562,0.531,,,2,1,0.7,0.3,0
522,2010,2010-05-14,AL,DET,BOS,0.5,0.549,,,1,2,0.5,0.7,0
523,2010,2010-05-14,NL,MIA,NYN,0.494,0.488,,,1,1,0.4,0.4,1
524,2010,2010-05-14,AL,KCA,CHA,0.414,0.543,,,1,2,0.2,0.4,1
525,2010,2010-05-14,NL,MIL,PHI,0.475,0.599,,,2,2,0.5,0.7,0
526,2010,2010-05-14,AL,NYA,MIN,0.586,0.58,,,1,2,0.6,0.7,1
527,2010,2010-05-14,NL,SDN,LAN,0.556,0.494,,,1,2,0.7,0.7,0
528,2010,2010-05-14,NL,SFN,HOU,0.568,0.469,,,1,1,0.4,0.5,1
529,2010,2010-05-14,AL,TBA,SEA,0.593,0.377,,,2,1,0.7,0.2,0
530,2010,2010-05-14,AL,TOR,TEX,0.525,0.556,,,2,1,0.7,0.7,1
531,2010,2010-05-15,AL,LAA,ATH,0.494,0.5,,,1,1,0.4,0.5,1
532,2010,2010-05-15,NL,ATL,ARI,0.562,0.401,,,1,1,0.6,0.2,0
533,2010,2010-05-15,AL,BAL,CLE,0.407,0.426,,,1,1,0.5,0.3,0
534,2010,2010-05-15,NL,CHN,PIT,0.463,0.352,,,1,1,0.2,0.5,0
535,2010,2010-05-15,NL,CIN,SLN,0.562,0.531,,,1,1,0.7,0.3,1
536,2010,2010-05-15,NL,COL,WAS,0.512,0.426,,,2,2,0.5,0.7,1
537,2010,2010-05-15,NL,COL,WAS,0.512,0.426,,,0,0,0.5,0.6,1
538,2010,2010-05-15,AL,DET,BOS,0.5,0.549,,,1,1,0.4,0.7,1
539,2010,2010-05-15,NL,MIA,NYN,0.494,0.488,,,1,1,0.5,0.4,1
540,2010,2010-05-15,AL,KCA,CHA,0.414,0.543,,,1,1,0.3,0.4,0
541,2010,2010-05-15,NL,MIL,PHI,0.475,0.599,,,1,1,0.5,0.7,0
542,2010,2010-05-15,AL,NYA,MIN,0.586,0.58,,,1,1,0.6,0.6,1
543,2010,2010-05-15,NL,SDN,LAN,0.556,0.494,,,1,1,0.6,0.7,0
544,2010,2010-05-15,NL,SFN,HOU,0.568,0.469,,,1,1,0.5,0.5,1
545,2010,2010-05-15,AL,TBA,SEA,0.593,0.377,,,1,1,0.6,0.3,1
546,2010,2010-05-15,AL,TOR,TEX,0.525,0.556,,,1,1,0.7,0.6,1
547,2010,2010-05-16,AL,LAA,ATH,0.494,0.5,,,1,1,0.5,0.5,1
548,2010,2010-05-16,NL,ATL,ARI,0.562,0.401,,,1,1,0.6,0.2,1
549,2010,2010-05-16,AL,BAL,CLE,0.407,0.426,,,1,1,0.5,0.4,0
550,2010,2010-05-16,NL,CHN,PIT,0.463,0.352,,,1,1,0.2,0.5,1
551,2010,2010-05-16,NL,CIN,SLN,0.562,0.531,,,1,1,0.7,0.3,1
552,2010,2010-05-16,NL,COL,WAS,0.512,0.426,,,1,1,0.5,0.6,1
553,2010,2010-05-16,AL,DET,BOS,0.5,0.549,,,1,1,0.5,0.6,1
554,2010,2010-05-16,NL,MIA,NYN,0.494,0.488,,,1,1,0.6,0.3,1
555,2010,2010-05-16,AL,KCA,CHA,0.414,0.543,,,1,1,0.2,0.4,1
556,2010,2010-05-16,NL,MIL,PHI,0.475,0.599,,,1,1,0.4,0.8,0
557,2010,2010-05-16,AL,NYA,MIN,0.586,0.58,,,1,1,0.6,0.5,0
558,2010,2010-05-16,NL,SDN,LAN,0.556,0.494,,,1,1,0.6,0.8,0
559,2010,2010-05-16,NL,SFN,HOU,0.568,0.469,,,1,1,0.5,0.5,1
560,2010,2010-05-16,AL,TBA,SEA,0.593,0.377,,,1,1,0.6,0.3,1
561,2010,2010-05-16,AL,TOR,TEX,0.525,0.556,,,1,1,0.7,0.6,1
562,2010,2010-05-17,NL,ATL,NYN,0.562,0.488,,,1,1,0.6,0.3,0
563,2010,2010-05-17,AL,BAL,KCA,0.407,0.414,,,1,1,0.5,0.3,0
564,2010,2010-05-17,NL,CHN,COL,0.463,0.512,,,1,1,0.3,0.6,1
565,2010,2010-05-17,NL,CIN,MIL,0.562,0.475,,,1,1,0.8,0.3,1
566,2010,2010-05-17,NL,MIA,ARI,0.494,0.401,,,1,1,0.7,0.2,0
567,2010,2010-05-17,NL,LAN,HOU,0.494,0.469,,,1,1,0.9,0.4,1
568,2010,2010-05-17,AL,NYA,BOS,0.586,0.549,,,1,1,0.5,0.5,1
569,2010,2010-05-17,AL,ATH,SEA,0.5,0.377,,,1,1,0.4,0.3,1
570,2010,2010-05-17,NL,PHI,PIT,0.599,0.352,,,1,1,0.8,0.4,1
571,2010,2010-05-17,NL,SDN,SFN,0.556,0.568,,,1,1,0.5,0.5,1
572,2010,2010-05-17,NL,SLN,WAS,0.531,0.426,,,1,1,0.3,0.5,1
573,2010,2010-05-17,AL,TBA,CLE,0.593,0.426,,,1,1,0.6,0.5,1
574,2010,2010-05-17,AL,TEX,LAA,0.556,0.494,,,1,1,0.6,0.6,1
575,2010,2010-05-17,AL,TOR,MIN,0.525,0.58,,,1,1,0.7,0.5,0
576,2010,2010-05-18,NL,ATL,NYN,0.562,0.488,,,1,1,0.6,0.3,1
577,2010,2010-05-18,AL,BAL,KCA,0.407,0.414,,,1,1,0.4,0.4,1
578,2010,2010-05-18,NL,CHN,COL,0.463,0.512,,,1,1,0.4,0.5,1
579,2010,2010-05-18,NL,CIN,MIL,0.562,0.475,,,1,1,0.8,0.3,1
580,2010,2010-05-18,AL,DET,CHA,0.5,0.543,,,2,2,0.6,0.4,0
581,2010,2010-05-18,NL,MIA,ARI,0.494,0.401,,,1,1,0.6,0.2,1
582,2010,2010-05-18,NL,LAN,HOU,0.494,0.469,,,1,1,0.9,0.4,1
583,2010,2010-05-18,AL,NYA,BOS,0.586,0.549,,,1,1,0.5,0.4,0
584,2010,2010-05-18,AL,ATH,SEA,0.5,0.377,,,1,1,0.4,0.3,1
585,2010,2010-05-18,NL,PHI,PIT,0.599,0.352,,,1,1,0.8,0.3,0
586,2010,2010-05-18,NL,SDN,SFN,0.556,0.568,,,1,1,0.6,0.4,0
587,2010,2010-05-18,NL,SLN,WAS,0.531,0.426,,,1,1,0.4,0.5,1
588,2010,2010-05-18,AL,TBA,CLE,0.593,0.426,,,1,1,0.6,0.5,1
589,2010,2010-05-18,AL,TEX,LAA,0.556,0.494,,,1,1,0.6,0.6,1
590,2010,2010-05-18,AL,TOR,MIN,0.525,0.58,,,1,1,0.6,0.5,1
591,2010,2010-05-19,NL,ARI,SFN,0.401,0.568,,,1,1,0.2,0.5,1
592,2010,2010-05-19,NL,ATL,CIN,0.562,0.562,,,1,1,0.7,0.9,1
593,2010,2010-05-19,AL,BOS,MIN,0.549,0.58,,,1,1,0.5,0.5,1
594,2010,2010-05-19,AL,CHA,LAA,0.543,0.494,,,1,1,0.4,0.5,0
595,2010,2010-05-19,AL,CLE,KCA,0.426,0.414,,,1,1,0.5,0.4,0
