playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
buehlwa01,2024,LAN,NL,NLCS,P,1,1.0,12,0,0,0,0,,,,
buehlwa01,2024,LAN,NL,NLDS2,P,1,1.0,15,0,0,0,0,,,,
buehlwa01,2024,LAN,NL,WS,P,2,1.0,18,0,0,0,0,,,,
buehrma01,2000,CHA,AL,ALDS2,P,1,0.0,1,0,0,0,0,0.0,,,
buehrma01,2005,CHA,AL,ALCS,P,1,1.0,27,1,3,0,1,0.0,,,
buehrma01,2005,CHA,AL,ALDS1,P,1,1.0,21,0,2,0,0,0.0,,,
buehrma01,2005,CHA,AL,WS,P,2,1.0,22,0,1,0,0,0.0,,,
buehrma01,2008,CHA,AL,ALDS2,P,1,1.0,21,0,1,0,0,0.0,,,
buhneja01,2000,SEA,AL,ALCS,RF,3,3.0,69,4,0,0,0,0.0,,,
buhneja01,2000,SEA,AL,ALDS2,RF,2,2.0,39,4,0,0,0,0.0,,,
buhneja01,2001,SEA,AL,ALCS,LF,1,1.0,27,3,0,0,0,0.0,,,
buhneja01,2001,SEA,AL,ALCS,RF,2,1.0,24,0,0,0,0,0.0,,,
buhneja01,2001,SEA,AL,ALDS1,LF,2,2.0,36,4,1,1,0,0.0,,,
bulgeja01,2009,LAA,AL,ALCS,P,3,0.0,7,0,0,0,0,0.0,,,
bulgeja01,2009,LAA,AL,ALDS2,P,1,0.0,3,0,0,0,0,0.0,,,
bumgama01,2010,SFN,NL,NLCS,P,2,1.0,20,0,3,0,0,0.0,,,
bumgama01,2010,SFN,NL,NLDS2,P,1,1.0,18,0,0,0,0,0.0,,,
bumgama01,2010,SFN,NL,WS,P,1,1.0,24,0,1,0,0,0.0,,,
bumgama01,2012,SFN,NL,NLCS,P,1,1.0,11,0,0,0,0,0.0,,,
bumgama01,2012,SFN,NL,NLDS2,P,1,1.0,13,1,0,0,0,0.0,,,
bumgama01,2012,SFN,NL,WS,P,1,1.0,21,0,2,0,1,0.0,,,
bumgama01,2014,SFN,NL,NLCS,P,2,2.0,47,1,1,0,0,0.0,,,
bumgama01,2014,SFN,NL,NLDS1,P,1,1.0,21,0,2,1,0,0.0,,,
bumgama01,2014,SFN,NL,NLWC,P,1,1.0,27,0,1,0,0,0.0,,,
bumgama01,2014,SFN,NL,WS,P,3,2.0,63,1,3,0,1,0.0,,,
bumgama01,2016,SFN,NL,NLDS1,P,1,1.0,15,0,0,0,0,0.0,,,
bumgama01,2016,SFN,NL,NLWC,P,1,1.0,27,1,1,0,0,0.0,,,
bummeaa01,2020,CHA,AL,ALWC4,P,2,0.0,4,0,0,0,0,0.0,,,
bummeaa01,2021,CHA,AL,ALDS1,P,3,0.0,10,0,0,0,0,0.0,,,
bummeaa01,2024,ATL,NL,NLWC2,P,1,0.0,8,1,0,0,0,,,,
bumpna01,2003,FLO,NL,NLCS,P,2,0.0,9,0,1,0,0,0.0,,,
burbada01,2001,CLE,AL,ALDS1,P,1,0.0,3,0,1,0,0,0.0,,,
burgeja01,2023,MIA,NL,NLWC2,3B,2,2.0,48,2,1,1,0,0.0,,,
burkebr01,2023,TEX,AL,ALDS1,P,1,0.0,1,0,0,0,0,0.0,,,
burkebr01,2023,TEX,AL,WS,P,1,0.0,1,0,0,0,0,0.0,,,
burkech01,2005,HOU,NL,NLCS,CF,3,3.0,66,6,0,0,0,0.0,,,
burkech01,2005,HOU,NL,NLCS,LF,5,2.0,69,2,0,0,0,0.0,,,
burkech01,2005,HOU,NL,NLDS2,CF,1,0.0,6,0,0,0,0,0.0,,,
burkech01,2005,HOU,NL,NLDS2,LF,2,0.0,21,1,0,0,0,0.0,,,
burkech01,2005,HOU,NL,WS,2B,1,0.0,1,0,0,0,0,0.0,,,
burkech01,2005,HOU,NL,WS,LF,3,1.0,31,1,0,0,0,0.0,,,
burkejo03,2000,ATL,NL,NLDS1,P,1,0.0,4,0,0,0,0,0.0,,,
burkejo03,2001,ATL,NL,NLCS,P,1,1.0,13,0,0,0,0,0.0,,,
burkejo03,2001,ATL,NL,NLDS1,P,1,1.0,19,0,1,0,0,0.0,,,
burkejo03,2003,BOS,AL,ALCS,P,1,1.0,11,1,0,0,0,0.0,,,
burkejo03,2003,BOS,AL,ALDS2,P,1,1.0,16,1,0,0,0,0.0,,,
burksel01,2000,SFN,NL,NLDS2,RF,4,4.0,114,12,0,0,0,0.0,,,
burneaj01,2009,NYA,AL,ALCS,P,2,2.0,37,0,3,0,0,0.0,,,
burneaj01,2009,NYA,AL,ALDS1,P,1,1.0,18,1,1,0,0,0.0,,,
burneaj01,2009,NYA,AL,WS,P,2,2.0,27,0,1,0,0,0.0,,,
burneaj01,2010,NYA,AL,ALCS,P,1,1.0,18,2,0,0,1,0.0,,,
burneaj01,2011,NYA,AL,ALDS1,P,1,1.0,17,0,2,0,0,0.0,,,
burneaj01,2013,PIT,NL,NLDS1,P,1,1.0,6,0,0,0,0,0.0,,,
burneco01,2018,MIL,NL,NLCS,P,4,0.0,15,0,0,0,0,0.0,,,
burneco01,2018,MIL,NL,NLDS1,P,2,0.0,12,0,1,0,0,0.0,,,
burneco01,2021,MIL,NL,NLDS1,P,1,1.0,18,1,1,0,0,0.0,,,
burneco01,2023,MIL,NL,NLWC1,P,1,1.0,12,0,0,0,0,0.0,,,
burneco01,2024,BAL,AL,ALWC2,P,1,1.0,24,0,0,0,0,,,,
burnese01,2012,WAS,NL,NLDS1,P,2,0.0,3,0,0,0,0,0.0,,,
burnsch01,2025,CIN,NL,NLWC1,P,1,0.0,5,0,0,0,0,,,,
burrepa01,2007,PHI,NL,NLDS2,LF,3,3.0,76,3,0,0,0,0.0,,,
burrepa01,2008,PHI,NL,NLCS,LF,5,5.0,108,6,1,0,0,0.0,,,
burrepa01,2008,PHI,NL,NLDS2,LF,4,4.0,80,5,0,0,0,0.0,,,
burrepa01,2008,PHI,NL,WS,LF,5,5.0,99,8,0,0,0,0.0,,,
burrepa01,2010,SFN,NL,NLCS,LF,6,6.0,126,10,0,0,0,0.0,,,
burrepa01,2010,SFN,NL,NLDS2,LF,4,4.0,69,9,0,1,0,0.0,,,
burrepa01,2010,SFN,NL,WS,LF,3,3.0,60,3,0,0,0,0.0,,,
burrose01,2011,ARI,NL,NLDS2,3B,1,0.0,7,1,0,0,0,0.0,,,
buschmi02,2025,CHN,NL,NLDS1,1B,5,4.0,117,41,2,0,6,,,,
buschmi02,2025,CHN,NL,NLWC2,1B,3,3.0,81,26,0,0,1,,,,
busenal01,2017,MIN,AL,ALWC,P,1,0.0,1,0,0,0,0,0.0,,,
bushda01,2008,MIL,NL,NLDS2,P,1,1.0,16,0,2,0,0,0.0,,,
bushma01,2016,TEX,AL,ALDS1,P,2,0.0,11,0,0,0,0,0.0,,,
buterdr01,2015,KCA,AL,ALCS,C,1,0.0,6,2,0,0,0,0.0,0.0,,
buterdr01,2015,KCA,AL,ALDS1,C,1,0.0,9,5,0,0,0,0.0,0.0,,
buterdr01,2015,KCA,AL,WS,C,1,0.0,3,3,0,0,0,0.0,0.0,,
buterdr01,2018,COL,NL,NLWC,C,1,0.0,15,6,0,1,0,0.0,0.0,,
buttojo01,2024,NYN,NL,NLCS,P,3,0.0,12,0,0,0,0,,,,
buttojo01,2024,NYN,NL,NLDS1,P,1,0.0,2,0,0,0,0,,,,
buttojo01,2024,NYN,NL,NLWC1,P,2,0.0,7,0,0,0,0,,,,
buxtoby01,2017,MIN,AL,ALWC,CF,1,1.0,9,3,0,0,0,0.0,,,
buxtoby01,2020,MIN,AL,ALWC3,CF,1,1.0,27,4,1,0,0,0.0,,,
byrdma01,2013,PIT,NL,NLDS1,RF,5,5.0,129,9,0,1,0,0.0,,,
byrdma01,2013,PIT,NL,NLWC,RF,1,1.0,27,1,0,0,0,0.0,,,
byrdpa01,2004,ATL,NL,NLDS2,P,2,0.0,17,0,0,0,0,0.0,,,
byrdpa01,2005,LAA,AL,ALCS,P,2,2.0,32,1,0,0,0,0.0,,,
byrdpa01,2005,LAA,AL,ALDS2,P,1,1.0,11,0,0,0,0,0.0,,,
byrdpa01,2007,CLE,AL,ALCS,P,1,1.0,15,0,1,0,0,0.0,,,
byrdpa01,2007,CLE,AL,ALDS2,P,1,1.0,15,0,0,0,0,0.0,,,
byrdpa01,2008,BOS,AL,ALCS,P,1,0.0,10,0,0,0,0,0.0,,,
byrneer01,2002,OAK,AL,ALDS2,LF,1,0.0,3,1,0,0,0,0.0,,,
byrneer01,2003,OAK,AL,ALDS2,CF,3,3.0,82,4,0,0,0,0.0,,,
byrneer01,2003,OAK,AL,ALDS2,LF,1,0.0,9,0,0,0,0,0.0,,,
byrneer01,2007,ARI,NL,NLCS,LF,4,4.0,108,6,0,0,0,0.0,,,
byrneer01,2007,ARI,NL,NLDS1,LF,3,3.0,81,2,0,0,0,0.0,,,
cabaljo01,2025,NYA,AL,ALDS1,3B,2,0.0,15,1,1,0,0,,,,
cabaljo01,2025,NYA,AL,ALWC2,3B,1,1.0,27,2,3,0,0,,,,
cabreas01,2007,CLE,AL,ALCS,2B,7,7.0,186,19,17,1,10,0.0,,,
cabreas01,2007,CLE,AL,ALDS2,2B,4,4.0,111,9,11,1,4,0.0,,,
cabreas01,2013,CLE,AL,ALWC,SS,1,1.0,27,1,1,0,0,0.0,,,
cabreas01,2014,WAS,NL,NLDS1,2B,4,4.0,108,5,9,0,1,0.0,,,
cabreas01,2016,NYN,NL,NLWC,SS,1,1.0,27,0,2,0,0,0.0,,,
cabreas01,2019,WAS,NL,NLDS1,2B,2,1.0,33,0,2,0,0,0.0,,,
cabreas01,2019,WAS,NL,NLWC,2B,1,1.0,27,1,2,0,0,0.0,,,
cabreas01,2019,WAS,NL,WS,2B,6,5.0,141,14,9,0,1,0.0,,,
cabrege01,2019,SLN,NL,NLCS,P,1,0.0,2,0,1,0,0,0.0,,,
cabrege01,2019,SLN,NL,NLDS2,P,1,0.0,3,0,0,0,0,0.0,,,
cabrege01,2020,SLN,NL,NLWC2,P,2,0.0,3,0,0,0,0,0.0,,,
cabrege01,2023,TOR,AL,ALWC2,P,1,0.0,2,0,0,0,0,0.0,,,
cabrejo02,2001,CLE,AL,ALDS1,LF,2,0.0,15,0,0,0,0,0.0,,,
cabreme01,2006,NYA,AL,ALDS1,LF,1,1.0,24,4,0,0,0,0.0,,,
cabreme01,2007,NYA,AL,ALDS2,CF,4,4.0,110,14,2,0,0,0.0,,,
cabreme01,2009,NYA,AL,ALCS,CF,6,6.0,146,9,1,0,0,0.0,,,
cabreme01,2009,NYA,AL,ALCS,LF,1,0.0,3,0,0,0,0,0.0,,,
cabreme01,2009,NYA,AL,ALCS,RF,3,0.0,27,2,0,0,0,0.0,,,
cabreme01,2009,NYA,AL,ALDS1,CF,3,3.0,78,4,0,0,0,0.0,,,
cabreme01,2009,NYA,AL,ALDS1,LF,2,0.0,6,0,0,0,0,0.0,,,
cabreme01,2009,NYA,AL,ALDS1,RF,1,0.0,3,0,0,0,0,0.0,,,
cabreme01,2009,NYA,AL,WS,CF,4,4.0,84,8,0,0,0,0.0,,,
cabreme01,2009,NYA,AL,WS,RF,2,0.0,12,0,0,0,0,0.0,,,
cabreme01,2010,ATL,NL,NLDS2,LF,3,1.0,42,1,1,0,1,0.0,,,
cabreme01,2018,CLE,AL,ALDS2,RF,3,2.0,54,5,0,0,0,0.0,,,
cabremi01,2003,FLO,NL,NLCS,3B,3,3.0,65,1,5,0,0,0.0,,,
cabremi01,2003,FLO,NL,NLCS,RF,5,4.0,115,15,0,0,0,0.0,,,
cabremi01,2003,FLO,NL,NLCS,SS,1,0.0,9,0,0,0,0,0.0,,,
cabremi01,2003,FLO,NL,NLDS1,3B,4,3.0,88,3,6,1,0,0.0,,,
cabremi01,2003,FLO,NL,WS,LF,3,3.0,78,7,1,1,0,0.0,,,
cabremi01,2003,FLO,NL,WS,RF,3,3.0,79,7,0,0,0,0.0,,,
cabremi01,2011,DET,AL,ALCS,1B,6,6.0,165,56,4,0,6,0.0,,,
cabremi01,2011,DET,AL,ALDS1,1B,5,5.0,132,29,5,0,3,0.0,,,
cabremi01,2012,DET,AL,ALCS,3B,4,4.0,117,4,3,0,0,0.0,,,
cabremi01,2012,DET,AL,ALDS2,3B,5,5.0,131,4,7,0,0,0.0,,,
cabremi01,2012,DET,AL,WS,3B,4,4.0,105,2,5,0,0,0.0,,,
cabremi01,2013,DET,AL,ALCS,3B,6,6.0,144,3,7,1,1,0.0,,,
cabremi01,2013,DET,AL,ALDS2,3B,5,5.0,120,4,5,1,0,0.0,,,
cabremi01,2014,DET,AL,ALDS2,1B,3,3.0,75,20,1,0,1,0.0,,,
cabreor01,2004,BOS,AL,ALCS,SS,7,7.0,207,17,18,0,2,0.0,,,
cabreor01,2004,BOS,AL,ALDS1,SS,3,3.0,84,3,5,0,1,0.0,,,
cabreor01,2004,BOS,AL,WS,SS,4,4.0,108,4,9,0,1,0.0,,,
cabreor01,2005,LAA,AL,ALCS,SS,5,5.0,131,9,12,1,2,0.0,,,
cabreor01,2005,LAA,AL,ALDS2,SS,5,5.0,132,11,8,1,2,0.0,,,
cabreor01,2007,LAA,AL,ALDS1,SS,3,3.0,77,5,8,0,4,0.0,,,
cabreor01,2008,CHA,AL,ALDS2,SS,4,4.0,102,7,4,0,2,0.0,,,
cabreor01,2009,MIN,AL,ALDS1,SS,3,3.0,81,3,11,0,1,0.0,,,
cabreor01,2010,CIN,NL,NLDS1,SS,3,3.0,63,5,4,1,2,0.0,,,
cabreos01,2022,NYA,AL,ALCS,LF,2,2.0,51,2,0,0,0,0.0,,,
cabreos01,2022,NYA,AL,ALCS,SS,1,1.0,27,0,2,0,0,0.0,,,
cabreos01,2022,NYA,AL,ALDS1,LF,4,3.0,92,5,0,0,0,0.0,,,
cabreos01,2022,NYA,AL,ALDS1,SS,2,2.0,45,6,3,0,1,0.0,,,
cabreos01,2024,NYA,AL,ALCS,1B,3,0.0,18,6,0,0,1,,,,
cabreos01,2024,NYA,AL,ALDS2,1B,2,2.0,54,16,1,0,1,,,,
cabreos01,2024,NYA,AL,WS,2B,1,0.0,5,1,0,0,0,,,,
cahiltr01,2015,CHN,NL,NLCS,P,3,0.0,8,0,0,0,0,0.0,,,
cahiltr01,2015,CHN,NL,NLDS1,P,3,0.0,8,0,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,ALCS,CF,4,4.0,72,10,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,ALCS,RF,4,0.0,39,5,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,ALDS1,CF,3,3.0,69,9,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,ALDS1,RF,3,0.0,24,2,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,ALWC,CF,1,1.0,27,2,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,ALWC,RF,1,0.0,9,0,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,WS,CF,5,4.0,87,12,0,0,0,0.0,,,
cainlo01,2014,KCA,AL,WS,RF,5,3.0,96,8,0,0,0,0.0,,,
cainlo01,2015,KCA,AL,ALCS,CF,6,6.0,150,9,1,0,0,0.0,,,
cainlo01,2015,KCA,AL,ALDS1,CF,5,5.0,132,10,0,0,0,0.0,,,
cainlo01,2015,KCA,AL,WS,CF,5,5.0,156,12,0,0,0,0.0,,,
cainlo01,2018,MIL,NL,NLCS,CF,7,7.0,197,15,1,0,0,0.0,,,
cainlo01,2018,MIL,NL,NLDS1,CF,3,3.0,84,5,0,0,0,0.0,,,
cainlo01,2019,MIL,NL,NLWC,CF,1,1.0,24,2,0,0,0,0.0,,,
cainlo01,2021,MIL,NL,NLDS1,CF,4,4.0,102,3,0,0,0,0.0,,,
cainma01,2010,SFN,NL,NLCS,P,1,1.0,21,1,1,0,0,0.0,,,
cainma01,2010,SFN,NL,NLDS2,P,1,1.0,20,0,0,0,0,0.0,,,
cainma01,2010,SFN,NL,WS,P,1,1.0,23,0,0,0,0,0.0,,,
cainma01,2012,SFN,NL,NLCS,P,2,2.0,37,0,1,1,0,0.0,,,
cainma01,2012,SFN,NL,NLDS2,P,2,2.0,32,1,0,0,0,0.0,,,
cainma01,2012,SFN,NL,WS,P,1,1.0,21,0,1,0,0,0.0,,,
cairomi01,2001,SLN,NL,NLDS2,LF,2,1.0,18,1,0,0,0,0.0,,,
cairomi01,2002,SLN,NL,NLCS,3B,3,3.0,80,3,6,0,2,0.0,,,
cairomi01,2002,SLN,NL,NLDS2,3B,2,1.0,31,0,2,0,0,0.0,,,
cairomi01,2004,NYA,AL,ALCS,2B,7,7.0,209,13,23,0,5,0.0,,,
cairomi01,2004,NYA,AL,ALDS2,2B,4,4.0,123,10,15,0,1,0.0,,,
cairomi01,2009,PHI,NL,NLDS2,3B,1,0.0,9,0,1,0,0,0.0,,,
cairomi01,2009,PHI,NL,NLDS2,LF,1,0.0,3,0,0,0,0,0.0,,,
cairomi01,2012,CIN,NL,NLDS2,1B,1,0.0,3,2,1,0,0,0.0,,,
calerki01,2004,SLN,NL,NLCS,P,5,0.0,21,0,1,0,0,0.0,,,
calerki01,2004,SLN,NL,NLDS1,P,1,0.0,3,0,0,0,0,0.0,,,
calerki01,2004,SLN,NL,WS,P,2,0.0,4,0,0,0,0,0.0,,,
calerki01,2006,OAK,AL,ALCS,P,3,0.0,6,0,0,0,0,0.0,,,
calerki01,2006,OAK,AL,ALDS2,P,1,0.0,3,0,0,0,0,0.0,,,
calhoko01,2014,LAA,AL,ALDS1,RF,3,3.0,90,8,0,0,0,0.0,,,
callaal01,2013,OAK,AL,ALDS2,2B,4,1.0,36,3,2,0,1,0.0,,,
callaal01,2014,OAK,AL,ALWC,1B,1,0.0,2,0,1,0,0,0.0,,,
callal01,2025,LAN,NL,NLCS,RF,1,0.0,3,0,0,0,0,,,,
callal01,2025,LAN,NL,NLDS2,LF,2,2.0,36,1,0,0,0,,,,
callal01,2025,LAN,NL,NLWC1,LF,1,0.0,6,0,0,0,0,,,,
callal01,2025,LAN,NL,WS,LF,3,1.0,48,2,0,0,0,,,,
camarjo01,2018,ATL,NL,NLDS2,3B,4,4.0,102,6,4,0,1,0.0,,,
camarjo01,2020,ATL,NL,NLCS,3B,4,2.0,57,1,3,0,0,0.0,,,
camermi01,2000,SEA,AL,ALCS,CF,6,5.0,138,16,0,0,0,0.0,,,
camermi01,2000,SEA,AL,ALDS2,CF,3,3.0,84,12,0,0,0,0.0,,,
camermi01,2001,SEA,AL,ALCS,CF,5,5.0,130,13,0,0,0,0.0,,,
camermi01,2001,SEA,AL,ALDS1,CF,5,5.0,132,11,0,0,0,0.0,,,
camermi01,2006,SDN,NL,NLDS2,CF,4,4.0,105,5,1,0,0,0.0,,,
camermi01,2008,MIL,NL,NLDS2,CF,4,4.0,102,8,0,0,0,0.0,,,
caminju01,2023,TBA,AL,ALWC1,SS,1,0.0,6,0,0,0,0,0.0,,,
campber01,2016,NYN,NL,NLWC,1B,1,0.0,3,0,0,0,0,0.0,,,
canhama01,2019,OAK,AL,ALWC,CF,1,1.0,27,5,0,0,0,0.0,,,
canhama01,2020,OAK,AL,ALDS2,LF,2,2.0,39,5,0,0,0,0.0,,,
canhama01,2020,OAK,AL,ALDS2,RF,4,2.0,66,4,0,0,0,0.0,,,
canhama01,2020,OAK,AL,ALWC4,LF,1,1.0,27,2,0,0,0,0.0,,,
canhama01,2020,OAK,AL,ALWC4,RF,2,2.0,54,6,0,0,0,0.0,,,
canhama01,2022,NYN,NL,NLWC1,LF,3,3.0,81,5,0,0,0,0.0,,,
canoro01,2005,NYA,AL,ALDS2,2B,5,5.0,129,11,21,2,3,0.0,,,
canoro01,2006,NYA,AL,ALDS1,2B,4,4.0,102,11,8,0,3,0.0,,,
canoro01,2007,NYA,AL,ALDS2,2B,4,4.0,110,6,13,1,3,0.0,,,
canoro01,2009,NYA,AL,ALCS,2B,6,6.0,176,14,21,2,5,0.0,,,
canoro01,2009,NYA,AL,ALDS1,2B,3,3.0,87,8,9,0,1,0.0,,,
canoro01,2009,NYA,AL,WS,2B,6,6.0,159,11,15,0,5,0.0,,,
canoro01,2010,NYA,AL,ALCS,2B,6,6.0,156,12,15,0,4,0.0,,,
canoro01,2010,NYA,AL,ALDS2,2B,3,3.0,81,4,11,0,2,0.0,,,
canoro01,2011,NYA,AL,ALDS1,2B,5,5.0,132,16,14,0,6,0.0,,,
canoro01,2012,NYA,AL,ALCS,2B,4,4.0,111,11,5,0,2,0.0,,,
canoro01,2012,NYA,AL,ALDS1,2B,5,5.0,153,16,19,0,3,0.0,,,
canoye01,2023,BAL,AL,ALDS1,P,2,0.0,4,0,0,0,0,0.0,,,
canoye01,2024,BAL,AL,ALWC2,P,1,0.0,4,0,1,0,0,,,,
cantijo01,2024,CLE,AL,ALCS,P,2,0.0,4,0,0,0,0,,,,
cantijo01,2024,CLE,AL,ALDS1,P,1,0.0,3,0,0,0,0,,,,
cantijo01,2025,CLE,AL,ALWC1,P,1,0.0,8,0,0,0,0,,,,
cantujo01,2010,TEX,AL,ALCS,1B,1,1.0,27,8,0,0,1,0.0,,,
cantujo01,2010,TEX,AL,ALDS1,1B,1,1.0,27,2,0,0,0,0.0,,,
cantujo01,2010,TEX,AL,WS,1B,1,0.0,3,1,0,0,0,0.0,,,
canzodo01,2025,SEA,AL,ALCS,RF,3,3.0,75,6,0,0,0,,,,
cappsma01,2010,MIN,AL,ALDS2,P,1,0.0,3,0,0,0,0,0.0,,,
capuach01,2013,LAN,NL,NLDS2,P,1,0.0,9,0,0,0,0,0.0,,,
caratvi01,2020,CHN,NL,NLWC3,C,1,1.0,21,7,0,0,0,0.0,0.0,,
caratvi01,2024,HOU,AL,ALWC1,1B,2,2.0,54,17,1,0,1,,,,
carlsdy01,2020,SLN,NL,NLWC2,CF,1,0.0,6,0,0,0,0,0.0,,,
carlsdy01,2020,SLN,NL,NLWC2,LF,3,3.0,69,5,0,0,0,0.0,,,
carlsdy01,2021,SLN,NL,NLWC,RF,1,1.0,26,1,0,0,0,0.0,,,
carlsdy01,2022,SLN,NL,NLWC2,CF,1,1.0,21,2,0,0,0,0.0,,,
carlsdy01,2022,SLN,NL,NLWC2,RF,1,0.0,6,0,0,0,0,0.0,,,
carmofa01,2007,CLE,AL,ALCS,P,2,2.0,18,0,1,0,0,0.0,,,
carmofa01,2007,CLE,AL,ALDS2,P,1,1.0,27,0,5,0,0,0.0,,,
carpech01,2005,SLN,NL,NLCS,P,2,2.0,45,0,8,0,0,0.0,,,
carpech01,2005,SLN,NL,NLDS1,P,1,1.0,18,0,0,0,0,0.0,,,
carpech01,2006,SLN,NL,NLCS,P,2,2.0,33,2,1,0,0,0.0,,,
carpech01,2006,SLN,NL,NLDS2,P,2,2.0,40,1,0,0,0,0.0,,,
carpech01,2006,SLN,NL,WS,P,1,1.0,24,1,1,0,0,0.0,,,
carpech01,2009,SLN,NL,NLDS1,P,1,1.0,15,1,0,0,0,0.0,,,
carpech01,2011,SLN,NL,NLCS,P,1,1.0,15,0,0,0,0,0.0,,,
carpech01,2011,SLN,NL,NLDS1,P,2,2.0,36,1,1,0,0,0.0,,,
carpech01,2011,SLN,NL,WS,P,3,3.0,57,4,5,1,0,0.0,,,
carpech01,2012,SLN,NL,NLCS,P,2,2.0,24,0,0,1,0,0.0,,,
carpech01,2012,SLN,NL,NLDS1,P,1,1.0,17,0,0,0,0,0.0,,,
carpeda01,2013,ATL,NL,NLDS2,P,3,0.0,8,1,0,0,0,0.0,,,
carpeke01,2025,DET,AL,ALDS2,RF,5,5.0,154,10,0,1,0,,,,
carpema01,2012,SLN,NL,NLCS,1B,3,2.0,59,16,1,0,0,0.0,,,
carpema01,2012,SLN,NL,NLCS,RF,1,0.0,16,0,0,0,0,0.0,,,
carpema01,2012,SLN,NL,NLDS1,3B,2,0.0,6,0,1,0,0,0.0,,,
carpema01,2012,SLN,NL,NLWC,3B,1,0.0,9,0,0,0,0,0.0,,,
carpema01,2013,SLN,NL,NLCS,2B,6,6.0,165,16,17,1,5,0.0,,,
carpema01,2013,SLN,NL,NLCS,3B,1,0.0,3,0,1,0,0,0.0,,,
carpema01,2013,SLN,NL,NLDS1,2B,5,5.0,132,11,18,0,5,0.0,,,
carpema01,2013,SLN,NL,WS,2B,6,6.0,151,6,14,2,4,0.0,,,
carpema01,2013,SLN,NL,WS,3B,1,0.0,5,0,1,0,0,0.0,,,
carpema01,2014,SLN,NL,NLCS,3B,5,5.0,130,4,6,1,0,0.0,,,
carpema01,2014,SLN,NL,NLDS2,3B,4,4.0,105,3,7,0,1,0.0,,,
carpema01,2015,SLN,NL,NLDS1,3B,4,4.0,102,2,6,0,2,0.0,,,
carpema01,2019,SLN,NL,NLCS,3B,3,2.0,57,0,5,0,0,0.0,,,
carpema01,2019,SLN,NL,NLDS2,3B,3,3.0,56,2,1,1,0,0.0,,,
carpmi01,2013,BOS,AL,ALCS,1B,1,1.0,24,7,1,0,1,0.0,,,
carraca01,2017,CLE,AL,ALDS1,P,1,1.0,17,0,0,0,0,0.0,,,
carraca01,2018,CLE,AL,ALDS2,P,1,1.0,16,0,1,0,0,0.0,,,
carraca01,2020,CLE,AL,ALWC2,P,1,1.0,9,0,0,0,0,0.0,,,
carragi01,2004,LAN,NL,NLDS1,P,3,0.0,6,0,0,0,0,0.0,,,
carreez01,2014,DET,AL,ALDS2,CF,2,0.0,21,4,0,0,0,0.0,,,
carreez01,2016,TOR,AL,ALCS,LF,5,5.0,120,13,0,1,0,0.0,,,
carreez01,2016,TOR,AL,ALCS,RF,1,0.0,3,0,0,0,0,0.0,,,
carreez01,2016,TOR,AL,ALDS1,LF,2,2.0,54,3,0,0,0,0.0,,,
carreez01,2016,TOR,AL,ALDS1,RF,2,1.0,30,2,0,0,0,0.0,,,
carreez01,2016,TOR,AL,ALWC,LF,1,1.0,33,1,0,0,0,0.0,,,
carroco02,2023,ARI,NL,NLCS,CF,3,3.0,63,5,0,0,0,0.0,,,
carroco02,2023,ARI,NL,NLCS,RF,7,4.0,117,10,0,0,0,0.0,,,
carroco02,2023,ARI,NL,NLDS2,RF,3,3.0,81,8,0,0,0,0.0,,,
carroco02,2023,ARI,NL,NLWC1,RF,2,2.0,54,2,0,0,0,0.0,,,
carroco02,2023,ARI,NL,WS,RF,5,5.0,139,4,0,0,0,0.0,,,
carroja01,2007,COL,NL,NLCS,3B,2,0.0,13,1,0,0,0,0.0,,,
carroja01,2007,COL,NL,NLDS2,2B,1,0.0,4,0,1,0,0,0.0,,,
carroja01,2007,COL,NL,WS,2B,1,0.0,4,0,2,0,0,0.0,,,
cartech02,2015,HOU,AL,ALDS1,1B,5,5.0,114,37,3,0,3,0.0,,,
cartech02,2015,HOU,AL,ALWC,1B,1,1.0,18,5,0,0,0,0.0,,,
carteev01,2023,TEX,AL,ALCS,LF,4,2.0,93,6,1,0,1,0.0,,,
carteev01,2023,TEX,AL,ALDS1,LF,3,3.0,81,4,0,0,0,0.0,,,
carteev01,2023,TEX,AL,ALWC1,LF,2,2.0,54,5,0,1,0,0.0,,,
carteev01,2023,TEX,AL,WS,LF,5,5.0,141,7,1,0,0,0.0,,,
casalcu01,2020,CIN,NL,NLWC4,C,2,1.0,21,12,1,0,0,0.0,0.0,,
caseyse01,2006,DET,AL,ALCS,1B,1,1.0,15,3,0,0,3,0.0,,,
caseyse01,2006,DET,AL,ALDS1,1B,4,4.0,105,28,3,0,3,0.0,,,
caseyse01,2006,DET,AL,WS,1B,3,3.0,72,29,0,0,3,0.0,,,
cashke01,2008,BOS,AL,ALCS,C,3,1.0,38,9,0,0,0,0.0,0.0,,
cashke01,2008,BOS,AL,ALDS1,C,1,0.0,6,3,0,0,0,0.0,0.0,,
