mlbam_id,season,date,type_desc,description
689185.0,2024,2024-03-01,Assigned,RHP Everhett Hazelwood assigned to Chicago White Sox.
687277.0,2024,2024-03-01,Assigned,RHP Nathan Fleischli assigned to Stanford Cardinal.
702523.0,2024,2024-03-01,Assigned,RHP Matt Scott assigned to Stanford Cardinal.
801915.0,2024,2024-03-01,Assigned,LHP B.J. Bailey assigned to Clemson Tigers.
807745.0,2024,2024-03-01,Assigned,RHP Luke Brown assigned to Clemson Tigers.
803283.0,2024,2024-03-01,Assigned,RHP Joe Allen assigned to Clemson Tigers.
803135.0,2024,2024-03-01,Assigned,RHP Austin Gordon assigned to Clemson Tigers.
813400.0,2024,2024-03-01,Assigned,3B Jack Winnay assigned to Wake Forest Demon Deacons.
823334.0,2024,2024-03-01,Assigned,RHP Jack Svinth assigned to Stanford Cardinal.
823335.0,2024,2024-03-01,Assigned,RHP Ben Reimers assigned to Stanford Cardinal.
822660.0,2024,2024-03-01,Assigned,OF Mitchell Salvino assigned to Wake Forest Demon Deacons.
664697.0,2024,2024-03-01,Retired,SS Cobie Fletcher-Vance retired.
686843.0,2024,2024-03-01,Retired,1B Will Matthiessen retired.
643265.0,2024,2024-03-01,Assigned,1B Garrett Cooper assigned to Iowa Cubs.
643265.0,2024,2024-03-01,Signed as Free Agent,Chicago Cubs signed free agent 1B Garrett Cooper to a minor league contract and invited him to spring training.
701530.0,2024,2024-03-01,Status Change,Stanford Cardinal activated SS Temo Becerra.
692852.0,2024,2024-03-01,Status Change,C Beycker Barroso roster status changed by Texas Rangers.
823350.0,2024,2024-03-01,Status Change,RHP Cesar Pierret roster status changed by DSL Cubs Red.
823346.0,2024,2024-03-01,Status Change,DSL Royals Fortuna activated LHP Geremy Tovar.
803385.0,2024,2024-03-01,Assigned,SS Jay Harry assigned to Minnesota Twins.
686624.0,2024,2024-03-01,Assigned,RHP Nick Clayton assigned to Clemson Tigers.
802408.0,2024,2024-03-01,Assigned,LHP Brycen Mautz assigned to St. Louis Cardinals.
809251.0,2024,2024-03-01,Assigned,1B Brandon Larson assigned to Stanford Cardinal.
681377.0,2024,2024-03-01,Assigned,SS Josh Hood assigned to Seattle Mariners.
702745.0,2024,2024-03-01,Released,ACL D-backs Black released RHP Sebastian Santana.
802070.0,2024,2024-03-01,Released,DSL Brewers 2 released LHP David Dominguez.
807205.0,2024,2024-03-01,Released,DSL Brewers 1 released RHP Yonawil Florimon.
696142.0,2024,2024-03-01,Assigned,OF Will Taylor assigned to Clemson Tigers.
694580.0,2024,2024-03-01,Assigned,OF Kemp Alderman assigned to Miami Marlins.
695579.0,2024,2024-03-01,Assigned,SS Trevor Haskins assigned to Stanford Cardinal.
805026.0,2024,2024-03-01,Assigned,SS Nolan Nawrocki assigned to Clemson Tigers.
701530.0,2024,2024-03-01,Assigned,SS Temo Becerra assigned to Stanford Cardinal.
695614.0,2024,2024-03-01,Assigned,RHP Casey Tallent assigned to Clemson Tigers.
822654.0,2024,2024-03-01,Assigned,LHP Will Gervase assigned to Wake Forest Demon Deacons.
702282.0,2024,2024-03-01,Assigned,RHP Kassius Thomas assigned to Stanford Cardinal.
681540.0,2024,2024-03-01,Status Change,2B Dylan Neuse roster status changed by Minnesota Twins.
806116.0,2024,2024-03-01,Assigned,OF Champ Hampton assigned to Stanford Cardinal.
822658.0,2024,2024-03-01,Assigned,LHP Levi Strahm assigned to Wake Forest Demon Deacons.
681540.0,2024,2024-03-01,Assigned,2B Dylan Neuse assigned to Minnesota Twins.
670399.0,2024,2024-03-01,Assigned,C Jeffry Parra assigned to Tampa Bay Rays.
812697.0,2024,2024-03-01,Assigned,SS Tryston McCladdie assigned to Clemson Tigers.
823349.0,2024,2024-03-01,Signed as Free Agent,Chicago White Sox signed free agent C Alvaro Rios to a minor league contract.
804706.0,2024,2024-03-01,Assigned,RHP Dylan Cumming assigned to San Francisco Giants.
814361.0,2024,2024-03-01,Assigned,RHP Jaden Bruno assigned to Stanford Cardinal.
805471.0,2024,2024-03-01,Released,FCL Red Sox released C Enmanuel Martinez.
681548.0,2024,2024-03-01,Released,Portland Sea Dogs released RHP Yusniel Padron-Artiles.
804554.0,2024,2024-03-01,Assigned,SS Gabe Springer assigned to Stanford Cardinal.
822582.0,2024,2024-03-01,Assigned,LHP Jacob McGovern assigned to Clemson Tigers.
701762.0,2024,2024-03-01,Assigned,1B Nick Kurtz assigned to Wake Forest Demon Deacons.
700462.0,2024,2024-03-01,Assigned,RHP Chase Walter assigned to Wake Forest Demon Deacons.
701707.0,2024,2024-03-01,Assigned,RHP Jake Sapien assigned to Stanford Cardinal.
813399.0,2024,2024-03-01,Assigned,LHP Zach Johnston assigned to Wake Forest Demon Deacons.
813399.0,2024,2024-03-01,Status Change,Wake Forest Demon Deacons activated LHP Zach Johnston.
699302.0,2024,2024-03-02,Assigned,2B Hector Rodriguez assigned to Cincinnati Reds.
672078.0,2024,2024-03-02,Assigned,RHP Eric Pardinho assigned to Toronto Blue Jays.
687192.0,2024,2024-03-02,Assigned,C Cade Hunter assigned to Cincinnati Reds.
688311.0,2024,2024-03-02,Assigned,C Drake Osborn assigned to New York Mets.
673872.0,2024,2024-03-02,Assigned,RHP Bobby Milacki assigned to San Diego Padres.
683402.0,2024,2024-03-02,Assigned,RHP Juan Daniel Encarnacion assigned to Boston Red Sox.
701056.0,2024,2024-03-02,Assigned,RHP Josh Grosz assigned to New York Yankees.
683172.0,2024,2024-03-02,Assigned,1B Joe Naranjo assigned to Cleveland Guardians.
676498.0,2024,2024-03-02,Assigned,LHP Alex Cornwell assigned to St. Louis Cardinals.
696140.0,2024,2024-03-02,Assigned,SS Ethan Murray assigned to Milwaukee Brewers.
800198.0,2024,2024-03-02,Assigned,SS Cristofer Torin assigned to Arizona Diamondbacks.
699082.0,2024,2024-03-02,Assigned,CF Yhoangel Aponte assigned to Toronto Blue Jays.
682225.0,2024,2024-03-02,Assigned,RHP Billy Corcoran assigned to Arizona Diamondbacks.
694504.0,2024,2024-03-02,Assigned,RHP Luke Savage assigned to Texas Rangers.
696291.0,2024,2024-03-02,Assigned,SS Jordan McCants assigned to Miami Marlins.
675976.0,2024,2024-03-02,Assigned,RHP Mark Washington assigned to Houston Astros.
622338.0,2024,2024-03-02,Assigned,RHP Jesús Liranzo assigned to New York Yankees.
669920.0,2024,2024-03-02,Assigned,RHP Jason Alexander assigned to Boston Red Sox.
663519.0,2024,2024-03-02,Assigned,C Kekai Rios assigned to Toronto Blue Jays.
800543.0,2024,2024-03-02,Assigned,CF Josue De Paula assigned to Los Angeles Dodgers.
677954.0,2024,2024-03-02,Status Change,SS Jordan Groshans roster status changed by New York Yankees.
804588.0,2024,2024-03-02,Assigned,OF Chris Alleyne assigned to Los Angeles Dodgers.
672018.0,2024,2024-03-02,Assigned,CF Dasan Brown assigned to Toronto Blue Jays.
683227.0,2024,2024-03-02,Assigned,SS Cody Freeman assigned to Texas Rangers.
686863.0,2024,2024-03-02,Assigned,CF Daniel Mateo assigned to Texas Rangers.
691708.0,2024,2024-03-02,Assigned,SS Junior Tilien assigned to New York Mets.
702690.0,2024,2024-03-02,Assigned,SS Cutter Coffey assigned to Boston Red Sox.
690969.0,2024,2024-03-02,Assigned,OF Kellum Clark assigned to New York Mets.
672078.0,2024,2024-03-02,Status Change,RHP Eric Pardinho roster status changed by Toronto Blue Jays.
663519.0,2024,2024-03-02,Status Change,C Kekai Rios roster status changed by Toronto Blue Jays.
699144.0,2024,2024-03-02,Assigned,SS Luis Ravelo assigned to Boston Red Sox.
701327.0,2024,2024-03-02,Assigned,OF Elijah Green assigned to Washington Nationals.
669920.0,2024,2024-03-02,Status Change,RHP Jason Alexander roster status changed by Boston Red Sox.
681888.0,2024,2024-03-02,Assigned,2B Greg Cullen assigned to Baltimore Orioles.
687258.0,2024,2024-03-02,Status Change,RHP Johnny Ray roster status changed by Chicago White Sox.
663519.0,2024,2024-03-02,Status Change,C Kekai Rios roster status changed by Toronto Blue Jays.
806964.0,2024,2024-03-02,Assigned,SS Sebastian Walcott assigned to Texas Rangers.
699082.0,2024,2024-03-02,Status Change,CF Yhoangel Aponte roster status changed by Toronto Blue Jays.
672795.0,2024,2024-03-02,Assigned,RHP Samuel Reyes assigned to Washington Nationals.
674384.0,2024,2024-03-02,Assigned,RHP Eduarniel Nunez assigned to Chicago Cubs.
683272.0,2024,2024-03-02,Assigned,RHP Eli Saul assigned to Arizona Diamondbacks.
687258.0,2024,2024-03-02,Assigned,RHP Johnny Ray assigned to Chicago White Sox.
666130.0,2024,2024-03-02,Optioned,San Diego Padres optioned LHP Jay Groome to El Paso Chihuahuas.
661309.0,2024,2024-03-02,Optioned,Oakland Athletics optioned RHP Adrián Martínez to Las Vegas Aviators.
669308.0,2024,2024-03-02,Optioned,San Diego Padres optioned RHP Sean Reynolds to El Paso Chihuahuas.
543068.0,2024,2024-03-03,Status Change,1B C.J. Cron roster status changed by Boston Red Sox.
663941.0,2024,2024-03-03,Status Change,San Francisco Giants placed RHP Tristan Beck on the 60-day injured list. Vascular injury.
691720.0,2024,2024-03-03,Assigned,3B Kyle Karros assigned to Colorado Rockies.
807307.0,2024,2024-03-03,Assigned,LHP Cooper Consiglio assigned to North Carolina State Wolfpack.
800306.0,2024,2024-03-03,Assigned,SS Jansel Luis assigned to Arizona Diamondbacks.
702886.0,2024,2024-03-03,Released,St. Lucie Mets released RHP Brawny Reyes.
702501.0,2024,2024-03-03,Assigned,OF Eli Serrano III assigned to North Carolina State Wolfpack.
669363.0,2024,2024-03-03,Assigned,3B Jacob Gonzalez assigned to Philadelphia Phillies.
691720.0,2024,2024-03-03,Status Change,3B Kyle Karros roster status changed by Colorado Rockies.
700081.0,2024,2024-03-03,Assigned,3B Jake Thompson assigned to Miami Marlins.
666165.0,2024,2024-03-03,Status Change,San Francisco Giants activated C Blake Sabol.
703155.0,2024,2024-03-03,Assigned,OF Lazaro Montes assigned to Seattle Mariners.
822461.0,2024,2024-03-03,Assigned,RHP Shane Van Dam assigned to North Carolina State Wolfpack.
695254.0,2024,2024-03-03,Status Change,North Carolina State Wolfpack activated RHP Garrett Payne.
805003.0,2024,2024-03-03,Status Change,North Carolina State Wolfpack activated RHP Derrick Smith.
682697.0,2024,2024-03-03,Status Change,RHP Breidy Encarnación roster status changed by Miami Marlins.
806464.0,2024,2024-03-03,Status Change,C Connor Charping roster status changed by Seattle Mariners.
815590.0,2024,2024-03-03,Status Change,RHP Ryan Lobus roster status changed by Texas Rangers.
678287.0,2024,2024-03-03,Assigned,RHP Alejandro Melean assigned to Toronto Blue Jays.
606019.0,2024,2024-03-03,Assigned,3B Esteban Quiroz assigned to Philadelphia Phillies.
667663.0,2024,2024-03-03,Status Change,2B Hunter Stovall roster status changed by Colorado Rockies.
701062.0,2024,2024-03-03,Assigned,OF Alec Makarewicz assigned to North Carolina State Wolfpack.
682945.0,2024,2024-03-03,Released,Rancho Cucamonga Quakes released OF Luis Morales.
687515.0,2024,2024-03-03,Assigned,OF Colby Thomas assigned to Oakland Athletics.
667663.0,2024,2024-03-03,Assigned,2B Hunter Stovall assigned to Colorado Rockies.
669439.0,2024,2024-03-03,Assigned,SS Drew Swift assigned to Oakland Athletics.
801410.0,2024,2024-03-03,Assigned,RHP Hollis Fanning assigned to North Carolina State Wolfpack.
800341.0,2024,2024-03-03,Released,DSL Brewers 1 released RHP Roman Perez.
703484.0,2024,2024-03-03,Assigned,SS Matt Heavner assigned to North Carolina State Wolfpack.
676252.0,2024,2024-03-03,Status Change,RHP Zach Haake roster status changed by Philadelphia Phillies.
681117.0,2024,2024-03-03,Assigned,LHP Evan Taylor assigned to Miami Marlins.
692044.0,2024,2024-03-03,Assigned,3B Luis Suisbel assigned to Seattle Mariners.
822657.0,2024,2024-03-03,Assigned,RHP Christopher Zupito assigned to North Carolina State Wolfpack.
822705.0,2024,2024-03-03,Status Change,North Carolina State Wolfpack activated RHP Jacob Dudan.
822591.0,2024,2024-03-03,Assigned,OF Jake Bechtel assigned to North Carolina State Wolfpack.
805346.0,2024,2024-03-03,Assigned,SS Ben Ross assigned to Minnesota Twins.
687843.0,2024,2024-03-03,Assigned,RHP Matt Willadsen assigned to North Carolina State Wolfpack.
815842.0,2024,2024-03-03,Assigned,2B JT Mabry assigned to Miami Marlins.
675394.0,2024,2024-03-03,Assigned,3B Johnny Olmstead assigned to Miami Marlins.
676252.0,2024,2024-03-03,Assigned,RHP Zach Haake assigned to Philadelphia Phillies.
811317.0,2024,2024-03-03,Assigned,LHP Ryan Marohn assigned to North Carolina State Wolfpack.
822705.0,2024,2024-03-03,Assigned,RHP Jacob Dudan assigned to North Carolina State Wolfpack.
695524.0,2024,2024-03-03,Assigned,C Jacob Cozart assigned to North Carolina State Wolfpack.
803091.0,2024,2024-03-03,Assigned,RHP Jacob Halford assigned to North Carolina State Wolfpack.
691268.0,2024,2024-03-03,Assigned,SS Yiddi Cappe assigned to Miami Marlins.
687628.0,2024,2024-03-03,Assigned,OF Justin Boyd assigned to Cleveland Guardians.
543068.0,2024,2024-03-03,Signed as Free Agent,Boston Red Sox signed free agent 1B C.J. Cron to a minor league contract and invited him to spring training.
677341.0,2024,2024-03-03,Assigned,SS Osiris Johnson assigned to Miami Marlins.
682697.0,2024,2024-03-03,Assigned,RHP Breidy Encarnación assigned to Miami Marlins.
814366.0,2024,2024-03-03,Assigned,RHP Cade Feeney assigned to Boston Red Sox.
692044.0,2024,2024-03-03,Status Change,3B Luis Suisbel roster status changed by Seattle Mariners.
822578.0,2024,2024-03-03,Assigned,SS Brandon Butterworth assigned to North Carolina State Wolfpack.
823352.0,2024,2024-03-03,Assigned,2B Luke Nixon assigned to North Carolina State Wolfpack.
689355.0,2024,2024-03-03,Assigned,SS Brett Roberts assigned to Miami Marlins.
681495.0,2024,2024-03-03,Assigned,OF Cade Fergus assigned to Philadelphia Phillies.
800107.0,2024,2024-03-03,Released,FCL Red Sox released RHP Wandy Abreu.
686844.0,2024,2024-03-03,Assigned,LHP Ben Wereski assigned to Kansas City Royals.
669363.0,2024,2024-03-03,Status Change,3B Jacob Gonzalez roster status changed by Philadelphia Phillies.
802407.0,2024,2024-03-03,Assigned,OF Joe Lampe assigned to Cleveland Guardians.
810836.0,2024,2024-03-03,Assigned,LHP Andrew Shaffner assigned to North Carolina State Wolfpack.
676661.0,2024,2024-03-03,Status Change,RHP Max Lazar roster status changed by Philadelphia Phillies.
677570.0,2024,2024-03-03,Assigned,SS Aaron Bracho assigned to Cleveland Guardians.
